id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,awayId,awayTeam,awayPoints,awayLineScores,highlights,attendance,venueId,venue,homePostgameWinProbability,homePregameElo,homePostgameElo,awayConference,awayClassification,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,notes
401633989,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,False,True,2634,Tennessee State,Big South-OVC,fcs,41.0,"[0, 20, 14, 7]",2197,Eastern Illinois,17.0,"[0, 10, 7, 0]",,,3810.0,Nissan Stadium,0.9545715046532826,,,Big South-OVC,fcs,0.045428495346717446,,,7.1706409521,
401674659,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,True,True,101442,CENTENARY,Southern Collegiate Athletic,iii,10.0,"[3, 0, 0, 7]",241,McMurry,28.0,"[6, 8, 14, 0]",,,10465.0,Mayo Field,,,,Southern Collegiate Athletic,iii,,,,,
401675616,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,False,False,2542,Savannah St,SIAC,ii,30.0,"[7, 10, 13, 0]",124179,Lincoln (CA),18.0,"[0, 0, 12, 6]",,,3952.0,Ted Wright Stadium,,,,Independent DII,ii,,,,,
401675766,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,False,True,2107,Catawba,South Atlantic,ii,33.0,"[7, 6, 7, 7, 3, 3]",2336,Limestone,36.0,"[14, 10, 0, 3, 3, 6]",,,5122.0,Shuford Stadium,,,,South Atlantic,ii,,,,,
401675842,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,False,True,2587,Southwest Minnesota State,Northern Sun,ii,7.0,"[0, 7, 0, 0]",2844,Wayne State (NE),41.0,"[7, 7, 14, 13]",,,6072.0,Schwan Regional Event Center,,,,Northern Sun,ii,,,,,
401676055,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,False,True,2913,Brevard College,USA South,iii,42.0,"[28, 7, 0, 7]",2256,Greensboro College,9.0,"[0, 3, 0, 6]",,,5807.0,Brevard Memorial Stadium,,,,USA South,iii,,,,,
401676239,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,False,True,2818,Montclair State,New Jersey,iii,13.0,"[0, 7, 0, 6]",2871,Kean,16.0,"[14, 0, 0, 2]",,,6085.0,Sprague Field,,,,New Jersey,iii,,,,,
401675757,2024,7,regular,2024-10-12 22:00:00+00:00,False,True,False,True,351,Wingate,South Atlantic,ii,50.0,"[10, 23, 17, 0]",122666,Wilson,0.0,"[0, 0, 0, 0]",,,5781.0,Irwin Belk Stadium,,,,South Atlantic,ii,,,,,
401675009,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2891,Ripon,Midwest,iii,24.0,"[7, 7, 0, 10]",255,Knox College,17.0,"[0, 3, 7, 7]",,,6109.0,Ingalls Field,,,,Midwest,iii,,,,,
401675280,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2748,Wooster,North Coast,iii,30.0,"[6, 10, 0, 14]",2171,Denison University,48.0,"[10, 14, 21, 3]",,,6127.0,John P. Papp Stadium,,,,North Coast,iii,,,,,
401675288,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2746,Wittenberg,North Coast,iii,17.0,"[0, 7, 3, 7]",2980,Ohio Wesleyan,6.0,"[0, 0, 6, 0]",,,4757.0,Edwards-Maurer Field,,,,North Coast,iii,,,,,
401674530,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2654,Truman State,Great Lakes,ii,48.0,"[21, 10, 14, 3]",2402,Missouri S&T,17.0,"[0, 3, 0, 14]",,,6077.0,Stokes Stadium,,,,Great Lakes,ii,,,,,
401675516,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2025,Angelo State,Lone Star,ii,38.0,"[14, 7, 14, 3]",2658,Texas A&M-Kingsville,0.0,"[0, 0, 0, 0]",,,5869.0,LeGrand Stadium at 1st Community Credit Union Field,,,,Lone Star,ii,,,,,
401676640,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2963,Case Western Reserve,Presidents',iii,49.0,"[14, 21, 7, 7]",2614,Saint Vincent,0.0,"[0, 0, 0, 0]",,,3671.0,Case Field,,,,Presidents',iii,,,,,
401673449,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2286,Illinois College,Midwest,iii,50.0,"[21, 13, 3, 13]",80,Chicago,37.0,"[17, 7, 7, 6]",,,5858.0,England Stadium,,,,Midwest,iii,,,,,
401676317,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,205,Pacific (OR),Northwest,iii,18.0,[],2486,Pacific Lutheran,34.0,[],,,6153.0,Hanson Stadium,,,,Northwest,iii,,,,,
401676281,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,415,NEWBERG,Northwest,iii,40.0,"[13, 17, 3, 7]",2508,Puget Sound,14.0,"[0, 7, 0, 7]",,,5850.0,Stoffer Family Stadium,,,,Northwest,iii,,,,,
401632114,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2627,Tarleton State,UAC,fcs,42.0,"[28, 14, 0, 0]",3101,Utah Tech,0.0,"[0, 0, 0, 0]",,,3827.0,"Memorial Stadium (Stephenville, TX)",0.9989710028342308,,,UAC,fcs,0.0010289971657692076,,,2.0130838636,
401634019,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2916,Incarnate Word,Southland,fcs,55.0,"[14, 14, 14, 13]",2447,Nicholls,10.0,"[3, 7, 0, 0]",,,3734.0,Gayle and Tom Benson Stadium,0.9905565022703819,,,Southland,fcs,0.009443497729618056,,,4.0623938121,
401634056,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,302,UC Davis,Big Sky,fcs,56.0,"[28, 14, 7, 7]",13,Cal Poly,10.0,"[3, 7, 0, 0]",,,3602.0,Aggie Stadium,0.9989651216916031,,,Big Sky,fcs,0.0010348783083968804,,,2.7042549514,
401654547,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2640,Texas Southern,SWAC,fcs,19.0,"[0, 14, 0, 5, 0]",2582,Southern,22.0,"[0, 0, 12, 7, 3]",,,3631.0,BBVA Compass Stadium,,,,SWAC,fcs,,,,,
401632113,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2453,North Alabama,UAC,fcs,47.0,"[20, 0, 13, 14]",2000,Abilene Christian,34.0,"[14, 13, 7, 0]",,,4133.0,Braly Municipal Stadium,0.9923453723196828,,,UAC,fcs,0.007654627680317216,,,7.54026109,
401645344,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,242,Rice,American Athletic,fbs,29.0,"[0, 9, 14, 6]",2636,UTSA,27.0,"[0, 10, 3, 14]",,,3895.0,Rice Stadium,0.6286843240968248,1219.0,1222.0,American Athletic,fbs,0.37131567590317516,1374.0,1371.0,7.4202433524,
401674562,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,125,Grand Valley State University,GLIAC,ii,49.0,"[14, 14, 7, 14]",128,Northern Michigan,17.0,"[0, 3, 7, 7]",,,3811.0,Lubbers Stadium,,,,GLIAC,ii,,,,,
401628391,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2633,Tennessee,SEC,fbs,23.0,"[0, 0, 10, 7, 6]",57,Florida,17.0,"[3, 0, 7, 7, 0]",,,3853.0,Neyland Stadium,0.7931088508179842,1947.0,1936.0,SEC,fbs,0.2068911491820158,1537.0,1548.0,7.2760140012,
401643808,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,326,Texas State,Sun Belt,fbs,41.0,"[14, 3, 14, 10]",2032,Arkansas State,9.0,"[3, 6, 0, 0]",,,3644.0,Bobcat Stadium (TX),0.9989243249265435,1584.0,1639.0,Sun Belt,fbs,0.0010756750734565168,1317.0,1262.0,6.4407139338,
401643730,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,False,278,Fresno State,Mountain West,fbs,17.0,"[7, 0, 7, 3]",265,Washington State,25.0,"[13, 0, 3, 9]",,,3660.0,Valley Children's Stadium,0.40267405483796054,1518.0,1505.0,Pac-12,fbs,0.5973259451620394,1550.0,1563.0,5.9016419656,
401645343,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,2226,Florida Atlantic,American Athletic,fbs,37.0,"[7, 20, 7, 3]",249,North Texas,41.0,"[14, 3, 10, 14]",,,3715.0,FAU Stadium,0.9641209152573771,1275.0,1280.0,American Athletic,fbs,0.03587908474262291,1464.0,1459.0,8.8765236442,
401643727,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,True,167,New Mexico,Mountain West,fbs,52.0,"[7, 21, 17, 7]",2005,Air Force,37.0,"[3, 14, 0, 20]",,,3971.0,University Stadium (NM),0.42925120003031486,1228.0,1271.0,Mountain West,fbs,0.5707487999696852,1353.0,1310.0,3.8889638923,
401674513,2024,7,regular,2024-10-12 23:00:00+00:00,False,True,False,False,196,Northeastern State,Independent DII,ii,55.0,"[20, 21, 14, 0]",2876,Lincoln (MO),7.0,"[7, 0, 0, 0]",,,6062.0,Gable Field at Doc Wadley Stadium,,,,Great Lakes,ii,,,,,
401628388,2024,7,regular,2024-10-12 23:30:00+00:00,False,True,False,True,99,LSU,SEC,fbs,29.0,"[0, 13, 3, 7, 6]",145,Ole Miss,26.0,"[0, 17, 3, 3, 3]",,,3958.0,Tiger Stadium (LA),0.26681076882312127,1874.0,1875.0,SEC,fbs,0.7331892311768787,1906.0,1905.0,8.6586387449,
401628515,2024,7,regular,2024-10-12 23:30:00+00:00,False,True,False,True,2483,Oregon,Big Ten,fbs,32.0,"[6, 16, 0, 10]",194,Ohio State,31.0,"[7, 14, 7, 3]",,,3626.0,Autzen Stadium,0.182106615223062,1971.0,1975.0,Big Ten,fbs,0.817893384776938,2080.0,2076.0,8.0652480128,
401643806,2024,7,regular,2024-10-12 23:30:00+00:00,False,True,False,True,309,Louisiana,Sun Belt,fbs,34.0,"[3, 14, 3, 14]",2026,App State,24.0,"[0, 14, 3, 7]",,,3666.0,Cajun Field,0.9365368199640138,1523.0,1527.0,Sun Belt,fbs,0.06346318003598617,1334.0,1330.0,8.0453459026,
401643731,2024,7,regular,2024-10-12 23:30:00+00:00,False,True,False,False,2440,Nevada,Mountain West,fbs,42.0,"[7, 7, 7, 21]",204,Oregon State,37.0,"[7, 10, 7, 13]",,,3816.0,Mackay Stadium,0.9836714649264696,1235.0,1257.0,Pac-12,fbs,0.01632853507353038,1609.0,1587.0,6.1530453858,
401628387,2024,7,regular,2024-10-12 23:45:00+00:00,False,True,False,True,96,Kentucky,SEC,fbs,13.0,"[0, 7, 0, 6]",238,Vanderbilt,20.0,"[7, 7, 3, 3]",,,3683.0,Kroger Field,0.3874286012685711,1686.0,1645.0,SEC,fbs,0.612571398731429,1359.0,1400.0,4.0517060383,
401636896,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,277,West Virginia,Big 12,fbs,16.0,"[7, 3, 0, 6]",66,Iowa State,28.0,"[0, 14, 0, 14]",,,3842.0,Milan Puskar Stadium,0.3990910706499141,1610.0,1597.0,Big 12,fbs,0.6009089293500859,1760.0,1773.0,5.1948260351,
401643804,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,290,Georgia Southern,Sun Belt,fbs,24.0,"[3, 0, 0, 21]",276,Marshall,23.0,"[6, 10, 7, 0]",,,3608.0,Allen E. Paulson Stadium,0.14621745082441648,1370.0,1371.0,Sun Belt,fbs,0.8537825491755835,1394.0,1393.0,5.549789888,
401635574,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,152,NC State,ACC,fbs,17.0,"[0, 7, 0, 10]",183,Syracuse,24.0,"[3, 7, 7, 7]",,,3670.0,Carter-Finley Stadium,0.9266980715866883,1473.0,1454.0,ACC,fbs,0.07330192841331173,1404.0,1423.0,3.9177136803,
401675541,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,2395,Midwestern State,Lone Star,ii,40.0,"[13, 17, 10, 0]",2834,Sul Ross State,21.0,"[0, 7, 7, 7]",,,6049.0,"Memorial Stadium (Wichita Falls, TX)",,,,Lone Star,ii,,,,,
401634101,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,2692,Weber State,Big Sky,fcs,17.0,"[7, 7, 3, 0]",2458,Northern Colorado,21.0,"[0, 7, 7, 7]",,,3942.0,Stewart Stadium,0.6628808926156604,,,Big Sky,fcs,0.3371191073843396,,,8.1709631524,
401676179,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,2318,La Verne,So. Cal.,iii,17.0,"[0, 7, 7, 3]",2094,California Lutheran University,31.0,"[14, 7, 10, 0]",,,5909.0,Ortmayer Stadium,,,,So. Cal.,iii,,,,,
401675559,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,2704,West Texas A&M,Lone Star,ii,42.0,"[21, 0, 21, 0]",2703,Western New Mexico,17.0,"[7, 10, 0, 0]",,,5884.0,Buffalo Stadium,,,,Lone Star,ii,,,,,
401674163,2024,7,regular,2024-10-13 00:00:00+00:00,False,True,False,True,2231,Fort Hays State,Mid America,ii,38.0,"[7, 3, 14, 14]",2687,Washburn,7.0,"[7, 0, 0, 0]",,,5890.0,Lewis Field Stadium,,,,Mid America,ii,,,,,
401634057,2024,7,regular,2024-10-13 01:00:00+00:00,False,True,False,True,16,Sacramento State,Big Sky,fcs,28.0,"[7, 14, 0, 7]",331,Eastern Washington,35.0,"[7, 7, 14, 7]",,,3757.0,Hornet Stadium,0.1969457643286777,,,Big Sky,fcs,0.8030542356713223,,,3.7073131203,
401675525,2024,7,regular,2024-10-13 01:00:00+00:00,False,True,False,True,2120,Central Washington,Lone Star,ii,13.0,"[7, 0, 6, 0]",110243,UT Permian Basin,14.0,"[0, 0, 7, 7]",,,5879.0,Tomlinson Stadium,,,,Lone Star,ii,,,,,
401628514,2024,7,regular,2024-10-13 01:00:00+00:00,False,True,False,True,26,UCLA,Big Ten,fbs,17.0,"[7, 3, 0, 7]",135,Minnesota,21.0,"[0, 0, 14, 7]",,,1056.0,Rose Bowl,0.7465767503234393,1453.0,1452.0,Big Ten,fbs,0.2534232496765607,1533.0,1534.0,7.5181060735,
401675928,2024,7,regular,2024-10-13 02:00:00+00:00,False,True,False,True,2923,Pomona Pitzer,So. Cal.,iii,10.0,"[7, 0, 0, 3]",29,Redlands,7.0,"[7, 0, 0, 0]",,,6103.0,Merritt Field,,,,So. Cal.,iii,,,,,
401634100,2024,7,regular,2024-10-13 02:15:00+00:00,False,True,False,True,147,Montana State,Big Sky,fcs,38.0,"[14, 10, 7, 7]",70,Idaho,7.0,"[0, 0, 0, 7]",,,3643.0,Bobcat Stadium,0.9989551317200223,,,Big Sky,fcs,0.0010448682799777398,,,2.9548972452,
401636894,2024,7,regular,2024-10-13 02:15:00+00:00,False,True,False,True,38,Colorado,Big 12,fbs,28.0,"[7, 0, 7, 14]",2306,Kansas State,31.0,"[7, 7, 10, 7]",,,3726.0,Folsom Field,0.16484188971234043,1479.0,1490.0,Big 12,fbs,0.8351581102876595,1754.0,1743.0,5.4904680701,
401643728,2024,7,regular,2024-10-13 03:00:00+00:00,False,True,False,True,62,Hawai'i,Mountain West,fbs,7.0,"[0, 7, 0, 0]",68,Boise State,28.0,"[10, 3, 0, 15]",,,7220.0,Clarence T.C. Ching Athletics Complex,0.0008570178272357902,1215.0,1212.0,Mountain West,fbs,0.9991429821727642,1708.0,1711.0,4.7514122487,
401674553,2024,7,regular,2024-10-13 15:00:00+00:00,False,True,False,True,131,Wayne State (MI),GLIAC,ii,14.0,"[0, 0, 14, 0]",2222,Ferris State,27.0,"[3, 14, 7, 3]",,,3600.0,Tom Adams Field,,,,GLIAC,ii,,,,,
401675296,2024,7,regular,2024-10-13 16:00:00+00:00,False,True,False,True,391,Oberlin,North Coast,iii,0.0,"[0, 0, 0, 0]",89,Wabash College,52.0,"[28, 14, 7, 3]",,,6096.0,Austin E. Knowlton Athletics Complex,,,,North Coast,iii,,,,,
401643809,2024,8,regular,2024-10-15 23:30:00+00:00,False,True,False,True,6,South Alabama,Sun Belt,fbs,25.0,"[3, 16, 6, 0]",2653,Troy,9.0,"[0, 3, 0, 6]",,,6526.0,Hancock Whitney Stadium,0.9945437605484078,1584.0,1606.0,Sun Belt,fbs,0.0054562394515922374,1454.0,1432.0,3.9580282947,
401641019,2024,8,regular,2024-10-16 00:00:00+00:00,False,True,False,True,2393,Middle Tennessee,Conference USA,fbs,14.0,"[7, 0, 7, 0]",338,Kennesaw State,5.0,"[2, 0, 0, 3]",,,3725.0,"Johnny ""Red"" Floyd Stadium",0.9049817924550686,1116.0,1142.0,Conference USA,fbs,0.0950182075449314,1281.0,1255.0,6.9414266345,
401641010,2024,8,regular,2024-10-16 01:00:00+00:00,False,True,False,True,166,New Mexico State,Conference USA,fbs,33.0,"[0, 10, 7, 7, 3, 6]",2348,Louisiana Tech,30.0,"[0, 14, 0, 10, 3, 3]",,,3601.0,Aggie Memorial Stadium,0.8718204039938436,1161.0,1164.0,Conference USA,fbs,0.12817959600615636,1288.0,1285.0,9.3626669943,
401641038,2024,8,regular,2024-10-16 23:00:00+00:00,False,True,False,True,2534,Sam Houston,Conference USA,fbs,14.0,"[0, 14, 0, 0]",98,Western Kentucky,31.0,"[7, 10, 0, 14]",,,3647.0,Elliott T. Bowers Stadium,0.11889855219772984,1464.0,1422.0,Conference USA,fbs,0.8811014478022702,1454.0,1496.0,5.4621880902,
401640983,2024,8,regular,2024-10-17 01:00:00+00:00,False,True,False,True,2638,UTEP,Conference USA,fbs,30.0,"[3, 14, 3, 10]",2229,Florida International,21.0,"[7, 7, 7, 0]",,,3946.0,Sun Bowl,0.9674477478290233,1137.0,1161.0,Conference USA,fbs,0.03255225217097668,1265.0,1241.0,8.2034186576,
401643810,2024,8,regular,2024-10-17 23:00:00+00:00,False,True,False,True,276,Marshall,Sun Belt,fbs,35.0,"[11, 14, 0, 10]",2247,Georgia State,20.0,"[0, 10, 7, 3]",,,3775.0,Joan C. Edwards Stadium,0.9758281058907349,1393.0,1417.0,Sun Belt,fbs,0.024171894109265124,1315.0,1291.0,7.2140104615,
401634768,2024,8,regular,2024-10-17 23:30:00+00:00,False,True,False,True,259,Virginia Tech,ACC,fbs,42.0,"[14, 14, 0, 14]",103,Boston College,21.0,"[0, 0, 21, 0]",,,3799.0,Lane Stadium,0.9977482470947416,1644.0,1674.0,ACC,fbs,0.002251752905258364,1448.0,1418.0,3.8724888286,
401634769,2024,8,regular,2024-10-18 23:00:00+00:00,False,True,False,True,150,Duke,ACC,fbs,23.0,"[7, 10, 3, 3]",52,Florida State,16.0,"[3, 3, 7, 3]",,,3982.0,Wallace Wade Stadium,0.909404387085186,1598.0,1604.0,ACC,fbs,0.090595612914814,1532.0,1526.0,6.7798954406,
401654457,2024,8,regular,2024-10-18 23:00:00+00:00,False,True,False,True,163,Princeton,Ivy,fcs,29.0,"[12, 10, 0, 7]",225,Brown,17.0,"[0, 7, 7, 3]",,,3881.0,Princeton University Stadium,0.9761317325748062,,,Ivy,fcs,0.023868267425193768,,,6.2156965581,
401675941,2024,8,regular,2024-10-18 23:00:00+00:00,False,True,False,True,2745,Wisconsin-Whitewater,Wisconsin,iii,66.0,"[21, 24, 7, 14]",2743,Wisconsin-Stevens Pt,0.0,"[0, 0, 0, 0]",,,4854.0,Perkins Stadium,,,,Wisconsin,iii,,,,,
401628523,2024,8,regular,2024-10-19 00:00:00+00:00,False,True,False,True,2509,Purdue,Big Ten,fbs,0.0,"[0, 0, 0, 0]",2483,Oregon,35.0,"[14, 7, 0, 14]",,,3907.0,Ross-Ade Stadium,0.028372627967429485,1224.0,1212.0,Big Ten,fbs,0.9716273720325705,1975.0,1987.0,1.8239107218,
401636898,2024,8,regular,2024-10-19 02:15:00+00:00,False,True,False,True,252,BYU,Big 12,fbs,38.0,"[7, 7, 14, 10]",197,Oklahoma State,35.0,"[7, 14, 0, 14]",,,3801.0,LaVell Edwards Stadium,0.22809458726106233,1665.0,1664.0,Big 12,fbs,0.7719054127389376,1489.0,1490.0,8.013022214,
401643735,2024,8,regular,2024-10-19 02:30:00+00:00,False,True,False,True,2440,Nevada,Mountain West,fbs,21.0,"[7, 14, 0, 0]",278,Fresno State,24.0,"[3, 14, 7, 0]",,,3816.0,Mackay Stadium,0.3307928190088539,1257.0,1267.0,Mountain West,fbs,0.6692071809911462,1505.0,1495.0,6.5051562633,
401654647,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2681,Wagner,NEC,fcs,14.0,"[7, 7, 0, 0]",2598,St. Francis (PA),0.0,"[0, 0, 0, 0]",,,3979.0,Wagner College Stadium,0.9516688730997779,,,NEC,fcs,0.04833112690022212,,,3.9948081001,
401636899,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2132,Cincinnati,Big 12,fbs,24.0,"[10, 14, 0, 0]",9,Arizona State,14.0,"[7, 0, 7, 0]",,,3854.0,Nippert Stadium,0.5634009123671583,1538.0,1554.0,Big 12,fbs,0.4365990876328417,1529.0,1513.0,5.3005294427,
401635588,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,228,Clemson,ACC,fbs,48.0,"[3, 14, 21, 10]",258,Virginia,31.0,"[3, 7, 0, 21]",,,3836.0,"Memorial Stadium (Clemson, SC)",0.9823551899632083,1864.0,1863.0,ACC,fbs,0.017644810036791747,1424.0,1425.0,4.5901434844,
401628522,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,True,True,77,Northwestern,Big Ten,fbs,3.0,"[0, 0, 3, 0]",275,Wisconsin,23.0,"[0, 14, 7, 2]",,,5960.0,Lanny and Sharon Martin Stadium,0.0059807059089865165,1569.0,1543.0,Big Ten,fbs,0.9940192940910135,1729.0,1755.0,3.6478457494,
401628524,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,164,Rutgers,Big Ten,fbs,32.0,"[7, 3, 9, 13]",26,UCLA,35.0,"[7, 14, 7, 7]",,,6577.0,SHI Stadium,0.3651614765917936,1436.0,1432.0,Big Ten,fbs,0.6348385234082063,1452.0,1456.0,4.6407360434,
401674302,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,112335,Wheeling,Mountain East,ii,35.0,"[0, 20, 6, 9]",2707,West Virginia State,33.0,"[14, 0, 7, 12]",,,6212.0,Bishop Schmitt Field,,,,Mountain East,ii,,,,,
401675430,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2477,Ohio Dominican,Great Midwest Athletic,ii,10.0,"[0, 0, 0, 10]",2224,Findlay,26.0,"[6, 10, 10, 0]",,,3870.0,Panther Stadium (OH),,,,Great Midwest Athletic,ii,,,,,
401677396,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,True,True,125974,Hilbert College,Empire 8,iii,0.0,"[0, 0, 0, 0]",2781,Brockport,51.0,"[28, 13, 7, 3]",,,7512.0,St. Francis High School,,,,Empire 8,iii,,,,,
401673405,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,3162,Alfred State,ECFC,iii,58.0,"[0, 10, 27, 21]",110438,Dean College,0.0,"[0, 0, 0, 0]",,,3877.0,Pioneer Stadium,,,,ECFC,iii,,,,,
401673423,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2808,Delaware Valley,Mid Atlantic,iii,33.0,"[7, 14, 6, 6]",2221,FDU-Florham,8.0,"[2, 0, 0, 6]",,,5833.0,Robert A. Lipinski Field at James Work Memorial Stadium,,,,Mid Atlantic,iii,,,,,
401674280,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2986,Fairmont State,Mountain East,ii,37.0,"[10, 21, 3, 3]",2882,UNC Pembroke,28.0,"[7, 7, 7, 7]",,,5943.0,Duvall-Rosier Field,,,,Mountain East,ii,,,,,
401674376,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2134,Clarion,Pennsylvania State Athletic,ii,29.0,"[0, 9, 0, 20]",2205,Edinboro University,28.0,"[7, 14, 7, 0]",,,4437.0,"Memorial Stadium (Clarion, PA)",,,,Pennsylvania State Athletic,ii,,,,,
401674684,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2422,Muhlenberg,Centennial,iii,58.0,"[6, 17, 21, 14]",2248,Gettysburg,42.0,"[7, 7, 22, 6]",,,6089.0,Scotty Wood Stadium,,,,Centennial,iii,,,,,
401674812,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2354,Lycoming,Landmark Conference,iii,12.0,"[3, 3, 0, 6]",2108,Catholic,14.0,"[0, 14, 0, 0]",,,5925.0,David Person Field,,,,Landmark Conference,iii,,,,,
401674824,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,122774,Keystone,Landmark Conference,iii,24.0,"[7, 10, 0, 7]",398,Wilkes,69.0,"[13, 21, 14, 21]",,,7082.0,Athletic Field Complex,,,,Landmark Conference,iii,,,,,
401674891,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,114,Fitchburg State,MSCAC,iii,3.0,"[3, 0, 0, 0]",110,Mass Maritime,21.0,"[7, 6, 0, 8]",,,5845.0,Elliot Field Athletic Complex,,,,MSCAC,iii,,,,,
401643811,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,324,Coastal Carolina,Sun Belt,fbs,24.0,"[0, 14, 3, 7]",309,Louisiana,34.0,"[7, 10, 0, 17]",,,3654.0,Brooks Stadium (SC),0.03764825621181366,1413.0,1402.0,Sun Belt,fbs,0.9623517437881863,1527.0,1538.0,6.4922501001,
401629034,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,False,41,UConn,FBS Independents,fbs,20.0,"[3, 3, 7, 7]",154,Wake Forest,23.0,"[3, 10, 7, 3]",,,3892.0,Pratt & Whitney Stadium,0.4670717104797056,1434.0,1424.0,ACC,fbs,0.5329282895202945,1343.0,1353.0,5.3772320815,
401628519,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,84,Indiana,Big Ten,fbs,56.0,"[7, 21, 14, 14]",158,Nebraska,7.0,"[0, 7, 0, 0]",,,3830.0,"Memorial Stadium (Bloomington, IN)",0.9988809780822313,1648.0,1791.0,Big Ten,fbs,0.0011190219177686922,1597.0,1454.0,5.1549081579,
401634034,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2447,Nicholls,Southland,fcs,20.0,"[7, 10, 3, 0]",2466,Northwestern State,0.0,"[0, 0, 0, 0]",,,3779.0,Manning Field at John L. Guidry Stadium,0.9960888732614149,,,Southland,fcs,0.003911126738585069,,,3.6288160614,
401644600,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,False,108,Harvard,Ivy,fcs,35.0,"[0, 13, 14, 8]",107,Holy Cross,34.0,"[0, 7, 7, 20]",,,3750.0,Harvard Stadium,0.6316378298760565,,,Patriot,fcs,0.36836217012394346,,,5.3949984571,
401654597,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2523,Robert Morris,NEC,fcs,45.0,"[10, 13, 7, 15]",2341,Long Island University,31.0,"[7, 3, 14, 7]",,,3777.0,Joe Walton Stadium,0.36201849185115753,,,NEC,fcs,0.6379815081488425,,,6.755574618,
401676666,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,3110,SUNY Morrisville,Empire 8,iii,28.0,"[7, 14, 0, 7]",390,Utica,26.0,"[7, 7, 6, 6]",,,6087.0,Drake Field (NY),,,,Empire 8,iii,,,,,
401676783,2024,8,regular,2024-10-19 16:00:00+00:00,False,True,False,True,2336,Limestone,South Atlantic,ii,12.0,"[0, 0, 6, 6]",351,Wingate,38.0,"[0, 17, 14, 7]",,,4750.0,The Reservation,,,,South Atlantic,ii,,,,,
