id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayConference,awayClassification,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes
401287891,2021,1,regular,2021-09-05 00:00:00+00:00,False,True,False,False,35377.0,3616.0,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,45,"[21, 14, 3, 7]",0.9989678282960271,,,2184,Duquesne,NEC,fcs,3,"[0, 0, 3, 0]",0.0010321717039728506,,,1.0543226137,,
401282177,2021,1,regular,2021-09-05 00:00:00+00:00,False,True,False,False,20156.0,6526.0,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,31,"[0, 14, 10, 7]",0.95949849704833,1266.0,1337.0,2572,Southern Miss,Conference USA,fbs,7,"[7, 0, 0, 0]",0.04050150295166999,1360.0,1289.0,21.5355699358,,
401309839,2021,1,regular,2021-09-05 00:00:00+00:00,False,True,False,False,64053.0,3765.0,Husky Stadium,264,Washington,Pac-12,fbs,7,"[7, 0, 0, 0]",0.1349379696271513,,,149,Montana,Big Sky,fcs,13,"[3, 0, 0, 10]",0.8650620303728487,,,4.4790919129,,
401281948,2021,1,regular,2021-09-05 00:30:00+00:00,False,True,False,False,68123.0,1056.0,Rose Bowl,26,UCLA,Pac-12,fbs,38,"[0, 14, 10, 14]",0.991959168531607,1605.0,1630.0,99,LSU,SEC,fbs,27,"[0, 10, 10, 7]",0.008040831468392962,1671.0,1646.0,6.7822278147,,
401282178,2021,1,regular,2021-09-05 01:00:00+00:00,False,True,False,False,14554.0,3946.0,Sun Bowl,2638,UTEP,Conference USA,fbs,38,"[10, 0, 7, 21]",0.9708432634648745,,,2065,Bethune-Cookman,SWAC,fcs,28,"[0, 0, 14, 14]",0.029156736535125516,,,3.874066424,,
401327977,2021,1,regular,2021-09-05 01:00:00+00:00,False,True,False,False,,3745.0,Greater Zion Stadium,3101,Utah Tech,AWC,fcs,7,"[0, 7, 0, 0]",,,,16,Sacramento State,Big Sky,fcs,19,"[5, 7, 7, 0]",,,,,,
401310699,2021,1,regular,2021-09-05 02:30:00+00:00,False,True,False,False,10116.0,3932.0,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,28,"[0, 0, 21, 7]",0.9506216485313049,1578.0,1582.0,166,New Mexico State,FBS Independents,fbs,10,"[3, 7, 0, 0]",0.04937835146869507,1182.0,1178.0,1.553380121,,
401309841,2021,1,regular,2021-09-05 02:30:00+00:00,False,True,True,False,54541.0,6501.0,Allegiant Stadium,12,Arizona,Pac-12,fbs,16,"[0, 3, 10, 3]",0.06720718622641986,1278.0,1304.0,252,BYU,FBS Independents,fbs,24,"[0, 14, 7, 3]",0.9327928137735801,1837.0,1811.0,3.0368743338,,
401309837,2021,1,regular,2021-09-05 02:30:00+00:00,False,True,False,False,35117.0,3831.0,California Memorial Stadium,25,California,Pac-12,fbs,17,"[14, 0, 0, 3]",0.28564618713586803,1461.0,1454.0,2440,Nevada,Mountain West,fbs,22,"[0, 13, 9, 0]",0.714353812864132,1488.0,1495.0,6.3284486527,,
401309840,2021,1,regular,2021-09-05 03:00:00+00:00,False,True,False,False,24944.0,3820.0,Gesa Field,265,Washington State,Pac-12,fbs,23,"[0, 6, 14, 3]",0.09297959482925705,1511.0,1494.0,328,Utah State,Mountain West,fbs,26,"[3, 2, 6, 15]",0.9070204051707429,1319.0,1336.0,6.8600084415,,
401310698,2021,1,regular,2021-09-05 03:59:00+00:00,False,True,False,False,0.0,7220.0,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,49,"[28, 7, 7, 7]",0.9951229641671065,,,2502,Portland State,Big Sky,fcs,35,"[0, 7, 21, 7]",0.0048770358328934504,,,2.6064418345,,
401328657,2021,1,regular,2021-09-05 19:00:00+00:00,False,True,False,True,,3948.0,Hard Rock Stadium,50,Florida A&M,SWAC,fcs,6,"[3, 3, 0, 0]",,,,2296,Jackson State,SWAC,fcs,7,"[0, 7, 0, 0]",,,,,,Denny's Orange Blossom Classic
401328426,2021,1,regular,2021-09-05 20:00:00+00:00,False,True,False,False,,3718.0,Tom Benson Hall of Fame Stadium,2755,Grambling,SWAC,fcs,16,"[0, 7, 6, 3]",,,,2634,Tennessee State,OVC,fcs,10,"[3, 0, 7, 0]",,,,,,
401329118,2021,1,regular,2021-09-05 23:00:00+00:00,False,True,False,True,,,,2657,Tuskegee,SIAC,ii,0,"[0, 0, 0, 0]",,,,2232,Fort Valley State,SIAC,ii,30,"[0, 6, 21, 3]",,,,,,Boeing Red Tails Classic
401282614,2021,1,regular,2021-09-05 23:30:00+00:00,False,True,False,True,68316.0,3697.0,Doak Campbell Stadium,52,Florida State,ACC,fbs,38,"[7, 7, 6, 18, 0]",0.5529294591295038,1355.0,1374.0,87,Notre Dame,FBS Independents,fbs,41,"[7, 10, 21, 0, 3]",0.44707054087049625,1783.0,1764.0,7.4132284343,,
401282055,2021,1,regular,2021-09-07 00:00:00+00:00,False,True,True,False,30709.0,5348.0,Mercedes-Benz Stadium,145,Ole Miss,SEC,fbs,43,"[9, 17, 3, 14]",0.959034350255497,1576.0,1626.0,97,Louisville,ACC,fbs,24,"[0, 0, 10, 14]",0.04096564974450303,1559.0,1509.0,4.6236823229,,
401329384,2021,2,regular,2021-09-09 23:00:00+00:00,False,True,False,True,,5887.0,I.L. & Sue Morris Stadium,2249,Glenville State,Mountain East,ii,17,"[0, 7, 3, 7]",,,,2148,Concord University,Mountain East,ii,10,"[0, 3, 0, 7]",,,,,,
401329412,2021,2,regular,2021-09-09 23:00:00+00:00,False,True,False,True,,6212.0,Bishop Schmitt Field,112335,Wheeling,Mountain East,ii,15,"[0, 0, 7, 8]",,,,587,Notre Dame College,Mountain East,ii,31,"[7, 10, 7, 7]",,,,,,
401341940,2021,2,regular,2021-09-09 23:00:00+00:00,False,True,False,True,,5121.0,University of Charleston Stadium,2128,University Of Charleston (WV),Mountain East,ii,27,"[0, 13, 7, 7]",,,,2986,Fairmont State,Mountain East,ii,6,"[3, 0, 0, 3]",,,,,,
401329652,2021,2,regular,2021-09-09 23:00:00+00:00,False,True,False,False,,6046.0,Meares Stadium,2369,Mars Hill,South Atlantic,ii,50,"[8, 8, 16, 18]",,,,2355,Virginia University Of Lynchburg,,,14,"[0, 0, 7, 7]",,,,,,
401329341,2021,2,regular,2021-09-09 23:00:00+00:00,False,True,False,True,,6034.0,Yager Stadium at Moore Bowl,2687,Washburn,Mid America,ii,29,"[6, 10, 7, 6]",,,,2118,Central Missouri,Mid America,ii,10,"[3, 7, 0, 0]",,,,,,
401329086,2021,2,regular,2021-09-09 23:30:00+00:00,False,True,False,False,,5875.0,Charlie W. Johnson Stadium,490,Benedict College,SIAC,ii,44,"[14, 7, 7, 16]",,,,2206,Edward Waters,SIAC,ii,3,"[3, 0, 0, 0]",,,,,,
401329405,2021,2,regular,2021-09-10 00:00:00+00:00,False,True,False,True,,6055.0,Craig Field at Spratt Memorial Stadium,137,Missouri Western,Mid America,ii,38,"[10, 7, 21, 0]",,,,2231,Fort Hays State,Mid America,ii,31,"[7, 3, 14, 7]",,,,,,
401347693,2021,2,regular,2021-09-10 23:00:00+00:00,False,True,False,True,,6066.0,Pace Stadium,2487,Pace,Northeast 10,ii,33,"[5, 7, 14, 7]",,,,2022,American International,Northeast 10,ii,40,"[6, 0, 6, 28]",,,,,,
401287896,2021,2,regular,2021-09-10 23:30:00+00:00,False,True,False,False,17697.0,3654.0,Brooks Stadium (SC),324,Coastal Carolina,Sun Belt,fbs,49,"[7, 21, 7, 14]",0.9989309281917668,1636.0,1655.0,2305,Kansas,Big 12,fbs,22,"[9, 6, 7, 0]",0.0010690718082332351,1161.0,1142.0,2.1471409745,,
401282616,2021,2,regular,2021-09-11 00:00:00+00:00,False,True,False,False,18091.0,3982.0,Wallace Wade Stadium,150,Duke,ACC,fbs,45,"[0, 21, 21, 3]",0.9927292037932525,,,2448,North Carolina A&T,Big South,fcs,17,"[7, 7, 3, 0]",0.007270796206747532,,,2.7705153657,,
401282191,2021,2,regular,2021-09-11 01:30:00+00:00,False,True,False,False,35518.0,3653.0,Albertsons Stadium,68,Boise State,Mountain West,fbs,54,"[10, 31, 10, 3]",0.998830383494713,1599.0,1679.0,2638,UTEP,Conference USA,fbs,13,"[3, 10, 0, 0]",0.0011696165052870189,1301.0,1221.0,1.4886012117,,
401310701,2021,2,regular,2021-09-11 02:20:00+00:00,False,True,False,False,18124.0,3905.0,Maverik Stadium,328,Utah State,Mountain West,fbs,48,"[7, 13, 7, 21]",0.9841041425688247,,,155,North Dakota,MVFC,fcs,24,"[21, 0, 3, 0]",0.015895857431175275,,,7.1404332369,,
401282624,2021,2,regular,2021-09-11 15:00:00+00:00,False,True,False,False,36036.0,3923.0,Scott Stadium,258,Virginia,ACC,fbs,42,"[14, 7, 14, 7]",0.9983079298681485,1509.0,1569.0,356,Illinois,Big Ten,fbs,14,"[0, 7, 7, 0]",0.0016920701318514642,1400.0,1340.0,2.3757711906,,
401282193,2021,2,regular,2021-09-11 15:30:00+00:00,False,True,False,False,25989.0,3841.0,Michie Stadium,349,Army,FBS Independents,fbs,38,"[0, 21, 7, 10]",0.9926715903278026,1625.0,1623.0,98,Western Kentucky,Conference USA,fbs,35,"[0, 14, 0, 21]",0.007328409672197389,1399.0,1401.0,3.7649948148,,
401309545,2021,2,regular,2021-09-11 15:30:00+00:00,False,True,False,False,16785.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,fbs,60,"[22, 17, 14, 7]",0.9989615281210144,,,2678,VMI,Southern,fcs,10,"[0, 0, 3, 7]",0.0010384718789856473,,,1.4477296926,,
401282065,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,40816.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,17,"[7, 7, 0, 3]",0.012832709442353393,1396.0,1391.0,2579,South Carolina,SEC,fbs,20,"[0, 7, 7, 6]",0.9871672905576466,1390.0,1395.0,7.8725658663,,
401282804,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,26181.0,3911.0,Ryan Field,77,Northwestern,Big Ten,fbs,24,"[14, 0, 3, 7]",0.993594946190737,,,282,Indiana State,MVFC,fcs,6,"[0, 0, 0, 6]",0.006405053809263039,,,1.4572920635,,
401287899,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,52127.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,28,"[0, 7, 0, 21]",0.24334540455091583,1661.0,1661.0,202,Tulsa,American Athletic,fbs,23,"[0, 7, 7, 9]",0.7566545954490842,1525.0,1525.0,7.4554893227,,
401282066,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,82203.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,fbs,34,"[10, 10, 7, 7]",0.07913920512014705,1524.0,1517.0,221,Pittsburgh,ACC,fbs,41,"[0, 27, 7, 7]",0.920860794879853,1609.0,1616.0,6.0922022394,,
401282058,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,82745.0,3785.0,Jordan-Hare Stadium,2,Auburn,SEC,fbs,62,"[6, 14, 35, 7]",0.9987917273925835,,,2011,Alabama State,SWAC,fcs,0,"[0, 0, 0, 0]",0.0012082726074165162,,,1.0631171177,,
401282783,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,70103.0,3936.0,Spartan Stadium,127,Michigan State,Big Ten,fbs,42,"[14, 21, 7, 0]",0.9989014610748778,,,2754,Youngstown State,MVFC,fcs,14,"[0, 7, 7, 0]",0.0010985389251222388,,,1.2550972948,,
401282809,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,100482.0,3861.0,Ohio Stadium,194,Ohio State,Big Ten,fbs,28,"[0, 7, 7, 14]",0.21123350369086538,1908.0,1878.0,2483,Oregon,Pac-12,fbs,35,"[0, 14, 14, 7]",0.7887664963091346,1700.0,1730.0,7.2987843752,,
401282790,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,43372.0,3953.0,Huntington Bank Stadium,135,Minnesota,Big Ten,fbs,31,"[7, 14, 0, 10]",0.8186668702475108,1582.0,1579.0,193,Miami (OH),Mid-American,fbs,26,"[0, 3, 10, 13]",0.18133312975248916,1373.0,1376.0,2.9544898026,,
401282625,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,21896.0,3630.0,Allegacy Federal Credit Union Stadium,154,Wake Forest,ACC,fbs,41,"[7, 17, 17, 0]",0.9942322572304846,,,2450,Norfolk State,MEAC,fcs,16,"[3, 6, 0, 7]",0.005767742769515416,,,1.2411626599,,
401282618,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,False,35195.0,721.0,Bobby Dodd Stadium,59,Georgia Tech,ACC,fbs,45,"[14, 10, 7, 14]",0.992537025526418,,,338,Kennesaw State,Big South,fcs,17,"[0, 3, 0, 14]",0.007462974473582018,,,2.7576325546,,
401329358,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,True,,4441.0,McConnell Family Stadium,367,Gannon,Pennsylvania State Athletic,ii,26,"[6, 3, 10, 7]",,,,2974,Shepherd,Pennsylvania State Athletic,ii,56,"[21, 14, 7, 14]",,,,,,
401329366,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,True,,4440.0,Sox Harrison Stadium,2205,Edinboro University,Pennsylvania State Athletic,ii,9,"[0, 6, 0, 3]",,,,2559,Shippensburg,Pennsylvania State Athletic,ii,30,"[13, 7, 10, 0]",,,,,,
401329419,2021,2,regular,2021-09-11 16:00:00+00:00,False,True,False,True,,4428.0,Saxon Stadium,2385,Mercyhurst,Pennsylvania State Athletic,ii,10,"[7, 3, 0, 0]",,,,223,West Chester,Pennsylvania State Athletic,ii,56,"[0, 28, 7, 21]",,,,,,
401329191,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,True,,4437.0,"Memorial Stadium (Clarion, PA)",2134,Clarion,Pennsylvania State Athletic,ii,17,[],,,,210,Millersville,Pennsylvania State Athletic,ii,21,[],,,,,,
401334788,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,True,,4436.0,Adamson Stadium,2858,PennWest California,Pennsylvania State Athletic,ii,59,"[21, 24, 7, 7]",,,,209,Lock Haven University,Pennsylvania State Athletic,ii,0,"[0, 0, 0, 0]",,,,,,
401334757,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,6042.0,Alumni Stadium (KY),2310,Kentucky State,SIAC,ii,25,"[7, 10, 2, 6]",,,,2316,Kentucky Wesleyan,Great Midwest Athletic,ii,26,"[7, 0, 7, 12]",,,,,,
401332383,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,6078.0,Pioneer Field (TN),2839,Greeneville,South Atlantic,ii,38,"[7, 17, 0, 7, 7]",,,,2804,Chowan,CIAA,ii,46,"[7, 10, 0, 14, 15]",,,,,,
401332023,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,True,,4421.0,Multi-Sport Performance Stadium,2017,Alderson-Broaddus,Mountain East,ii,0,"[0, 0, 0, 0]",,,,2699,West Liberty,Mountain East,ii,24,"[7, 14, 3, 0]",,,,,,
401329474,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,6211.0,Sodexo Field,112334,Franklin Pierce,Northeast 10,ii,20,"[13, 0, 7, 0]",,,,437,Lake Erie,Great Midwest Athletic,ii,31,"[10, 14, 7, 0]",,,,,,
401327915,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,5873.0,Bulldogs Stadium,2075,Bowie State,CIAA,ii,28,"[0, 14, 0, 14]",,,,129,Saginaw Valley State,GLIAC,ii,19,"[10, 0, 7, 2]",,,,,,
401327954,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,3808.0,Lincoln University Stadium,2339,Lincoln (PA),CIAA,ii,7,"[0, 7, 0, 0]",,,,2119,Central State (OH),SIAC,ii,19,"[13, 0, 0, 6]",,,,,,
401328707,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,3600.0,Tom Adams Field,131,Wayne State (MI),GLIAC,ii,9,"[0, 3, 6, 0]",,,,2654,Truman State,Great Lakes,ii,27,"[13, 7, 7, 0]",,,,,,
401328968,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,3950.0,Superior Dome,128,Northern Michigan,GLIAC,ii,10,"[0, 3, 7, 0]",,,,271,Wisconsin-Oshkosh,Wisconsin,iii,28,"[7, 14, 0, 7]",,,,,,
401328974,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,3731.0,Frost-Kalnow Stadium,2838,Tiffin,Great Midwest Athletic,ii,40,"[14, 21, 5, 0]",,,,2886,Northwood (MI),GLIAC,ii,6,"[6, 0, 0, 0]",,,,,,
401329038,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,True,,3606.0,Scheels Field at Nemzek Stadium,2817,Minnesota State Moorhead,Northern Sun,ii,13,"[0, 7, 6, 0]",,,,2851,Winona State,Northern Sun,ii,27,"[0, 0, 10, 17]",,,,,,
401329152,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,True,,5933.0,Sea Foam Stadium,3066,Concordia University St Paul,Northern Sun,ii,24,"[0, 14, 3, 7]",,,,389,Upper Iowa University,Northern Sun,ii,6,"[0, 0, 0, 6]",,,,,,
401348193,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,3870.0,Panther Stadium (OH),2477,Ohio Dominican,Great Midwest Athletic,ii,10,"[3, 7, 0, 0]",,,,330,Virginia St,CIAA,ii,7,"[0, 0, 0, 7]",,,,,,
401344438,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,True,,3848.0,Multi-Sport Stadium,2038,Assumption,Northeast 10,ii,28,"[7, 7, 7, 7]",,,,2060,Bentley,Northeast 10,ii,40,"[7, 7, 20, 6]",,,,,,
401341491,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,True,,7076.0,J.W. Babb Stadium,101784,ERSKINE,Independent DII,ii,25,[],,,,122666,Wilson,Independent DII,ii,38,[],,,,,,
401328226,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,3617.0,Andy Kerr Stadium,2142,Colgate,Patriot,fcs,3,"[3, 0, 0, 0]",,,,2619,Stony Brook,CAA,fcs,24,"[0, 10, 7, 7]",,,,,,
401282059,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,64692.0,3886.0,Raymond James Stadium,58,South Florida,American Athletic,fbs,20,"[3, 0, 10, 7]",0.0016706773665262384,1146.0,1149.0,57,Florida,SEC,fbs,42,"[14, 21, 0, 7]",0.9983293226334737,1730.0,1727.0,0.4033483785,,
401301000,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,2100.0,3803.0,Legion Field,2655,Tulane,American Athletic,fbs,69,"[17, 35, 7, 10]",0.9989713520341198,,,2415,Morgan State,MEAC,fcs,20,"[0, 7, 7, 6]",0.0010286479658802028,,,1.026608413,,"Game moved to Birmingham, AL"
401328413,2021,2,regular,2021-09-11 17:00:00+00:00,False,True,False,False,,3988.0,Welcome Stadium,2168,Dayton,Pioneer,fcs,17,"[0, 0, 17, 0]",,,,2197,Eastern Illinois,OVC,fcs,10,"[0, 3, 0, 7]",,,,,,
401328955,2021,2,regular,2021-09-11 17:10:00+00:00,False,True,False,False,,3927.0,Sherman Field,2392,Michigan Tech,GLIAC,ii,9,"[6, 3, 0, 0]",,,,2900,St. Thomas (MN),Pioneer,fcs,12,"[0, 3, 0, 9]",,,,,,
401309547,2021,2,regular,2021-09-11 17:30:00+00:00,False,True,False,False,11334.0,3764.0,Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,43,"[3, 7, 12, 21]",0.1897932658289689,1308.0,1313.0,2751,Wyoming,Mountain West,fbs,50,"[14, 14, 14, 8]",0.8102067341710311,1556.0,1551.0,5.3868263212,,
401327925,2021,2,regular,2021-09-11 17:30:00+00:00,False,True,False,False,,5941.0,Roebuck Stadium,2207,Elizabeth City State,CIAA,ii,27,"[21, 0, 6, 0]",,,,124180,Bluefield State,Independent DII,ii,35,"[0, 21, 0, 14]",,,,,,
401282622,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,31941.0,1964.0,JMA Wireless Dome,183,Syracuse,ACC,fbs,7,"[0, 0, 7, 0]",0.27540536649440855,1433.0,1420.0,164,Rutgers,Big Ten,fbs,17,"[0, 0, 14, 3]",0.7245946335055915,1523.0,1536.0,6.3385906592,,
401341944,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,True,,5785.0,Dickerson Stadium,2707,West Virginia State,Mountain East,ii,21,"[0, 7, 0, 14]",,,,341,Frostburg State,Mountain East,ii,34,"[7, 14, 7, 6]",,,,,,
401332007,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,3723.0,QU Stadium,2825,Quincy,Great Lakes,ii,59,"[21, 21, 14, 3]",,,,2295,Iowa Wesleyan,,,27,"[12, 9, 6, 0]",,,,,,
401329462,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,3633.0,Ben Altamirano Field,2703,Western New Mexico,Lone Star,ii,14,[],,,,2714,Western Colorado,Rocky Mountain,ii,49,[],,,,,,
401329319,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,True,,5883.0,Marv Kay Stadium at Campbell Field,2146,Colorado School Of Mines,Rocky Mountain,ii,31,"[7, 10, 0, 14]",,,,2424,New Mexico Highlands,Rocky Mountain,ii,21,"[7, 7, 0, 7]",,,,,,
401329201,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,True,,4433.0,George P. Miller Stadium,2291,Indiana-Pennsylvania,Pennsylvania State Athletic,ii,29,"[0, 7, 0, 22]",,,,2315,Kutztown University,Pennsylvania State Athletic,ii,26,"[7, 0, 6, 13]",,,,,,
401329001,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,4747.0,Abbott Memorial Alumni Stadium,2657,Tuskegee,SIAC,ii,7,"[0, 0, 0, 7]",,,,2695,West Alabama,Gulf South,ii,33,"[10, 10, 3, 10]",,,,,,
401328532,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,True,,3934.0,Southern Nazarene University Football Stadium,200,Southern Nazarene,Great American,ii,3,"[0, 3, 0, 0]",,,,2888,Ouachita Baptist,Great American,ii,41,"[6, 7, 21, 7]",,,,,,
401328287,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,3613.0,Alumni Stadium,2169,Delaware State,MEAC,fcs,14,"[0, 14, 0, 0, 0]",,,,46,Georgetown,Patriot,fcs,20,"[0, 7, 7, 0, 6]",,,,,,
401328485,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,3722.0,Fitton Field,107,Holy Cross,Patriot,fcs,21,"[7, 0, 7, 7]",,,,2771,Merrimack,NEC,fcs,35,"[0, 21, 7, 7]",,,,,,
401328521,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,3774.0,Jayne Stadium,2413,Morehead State,Pioneer,fcs,62,"[21, 17, 21, 3]",,,,3179,Point University,,,9,"[0, 0, 0, 9]",,,,,,
401282186,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,53680.0,3799.0,Lane Stadium,259,Virginia Tech,ACC,fbs,35,"[7, 7, 14, 7]",0.9911811600176595,1556.0,1581.0,2393,Middle Tennessee,Conference USA,fbs,14,"[0, 7, 0, 7]",0.008818839982340454,1315.0,1290.0,2.2872050097,,
401328075,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,1905.0,DakotaDome,233,South Dakota,MVFC,fcs,34,"[17, 10, 7, 0]",,,,2464,Northern Arizona,Big Sky,fcs,7,"[0, 0, 7, 0]",,,,,,
401328119,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,3782.0,Johnson Hagood Stadium,2643,The Citadel,Southern,fcs,21,"[0, 14, 7, 0]",,,,2127,Charleston Southern,Big South,fcs,38,"[21, 3, 7, 7]",,,,,,
401328221,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,,2068.0,E. Claiborne Robins Stadium,257,Richmond,CAA,fcs,31,"[0, 28, 3, 0]",,,,2329,Lehigh,Patriot,fcs,3,"[3, 0, 0, 0]",,,,,,
401309753,2021,2,regular,2021-09-11 18:00:00+00:00,False,True,False,False,19411.0,3876.0,Peden Stadium,195,Ohio,Mid-American,fbs,26,"[13, 0, 0, 13]",0.15885248417645007,,,2184,Duquesne,NEC,fcs,28,"[8, 3, 7, 10]",0.84114751582355,,,4.6146237525,,
401282705,2021,2,regular,2021-09-11 18:30:00+00:00,False,True,False,False,62009.0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,32,"[7, 7, 0, 18]",0.9796794676792114,1764.0,1761.0,2649,Toledo,Mid-American,fbs,29,"[6, 10, 0, 13]",0.020320532320788565,1443.0,1446.0,8.626931184,,
401328459,2021,2,regular,2021-09-11 18:30:00+00:00,False,True,False,False,,3962.0,Tucker Stadium,2635,Tennessee Tech,OVC,fcs,0,"[0, 0, 0, 0]",,,,231,Furman,Southern,fcs,26,"[10, 6, 0, 10]",,,,,,
401329126,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,True,,3638.0,MDU Resources Community Bowl,559,University of Mary,Northern Sun,ii,20,"[7, 0, 6, 7]",,,,2043,Augustana University (SD),Northern Sun,ii,43,"[14, 16, 3, 10]",,,,,,
401333045,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,True,,5874.0,Chet Anderson Stadium,132,Bemidji State,Northern Sun,ii,38,"[7, 14, 14, 3]",,,,2844,Wayne State (NE),Northern Sun,ii,28,"[7, 7, 0, 14]",,,,,,
401359754,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,False,,3609.0,Allgood-Bailey Stadium,2402,Missouri S&T,Great Lakes,ii,71,"[28, 7, 22, 14]",,,,124386,Little Rock,,,0,"[0, 0, 0, 0]",,,,,,
401359755,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,False,,5880.0,Elliott Field at Don Beebe Stadium,2123,Chadron St,Rocky Mountain,ii,24,"[14, 10, 0, 0]",,,,2025,Angelo State,Lone Star,ii,28,"[0, 7, 14, 7]",,,,,,
401309548,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,False,16128.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,45,"[7, 21, 14, 3]",0.9989104463891854,,,2523,Robert Morris,Big South,fcs,0,"[0, 0, 0, 0]",0.001089553610814642,,,1.2704829062,,
401332310,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,True,,3979.0,Wagner College Stadium,2681,Wagner,NEC,fcs,19,"[7, 3, 3, 6]",,,,2115,Central Connecticut,NEC,fcs,21,"[0, 7, 7, 7]",,,,,,
401282820,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,False,14187.0,3892.0,Pratt & Whitney Stadium,41,UConn,FBS Independents,fbs,0,"[0, 0, 0, 0]",0.009278131669969427,1122.0,1022.0,2509,Purdue,Big Ten,fbs,49,"[7, 28, 14, 0]",0.9907218683300306,1483.0,1583.0,0.3149764627,,
401329457,2021,2,regular,2021-09-11 19:00:00+00:00,False,True,False,True,,6054.0,Fred G. Hughes Stadium,2403,Missouri Southern State,Mid America,ii,17,"[0, 17, 0, 0]",,,,196,Northeastern State,Mid America,ii,21,"[0, 14, 0, 7]",,,,,,
