id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,homePostgameWinProbability,awayId,awayTeam,awayConference,awayClassification,awayPoints,awayLineScores,awayPostgameWinProbability,excitementIndex,highlights,homePregameElo,homePostgameElo,awayPregameElo,awayPostgameElo,notes
401029914,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,True,,3651,Bridgeforth Stadium,256,James Madison,CAA,fcs,51,"[7, 10, 21, 13]",,2729,William & Mary,CAA,fcs,0,"[0, 0, 0, 0]",,,,,,,,
401030260,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,True,,3704,E. J. Whitmire Stadium,2717,Western Carolina,Southern,fcs,52,"[14, 7, 21, 10]",,2678,VMI,Southern,fcs,50,"[14, 10, 13, 13]",,,,,,,,
401013346,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,False,103336.0,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,49,"[21, 21, 0, 7]",0.9999912912648748,2655,Tulane,American Athletic,fbs,6,"[0, 6, 0, 0]",8.708735125151357e-06,0.0739407440000001,https://www.youtube.com/watch?v=BELaY5sIopw,2019.0,2064.0,1379.0,1334.0,
401013360,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,False,10086.0,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,FBS Independents,fbs,49,"[28, 7, 7, 7]",0.9735264478503104,2429,Charlotte,Conference USA,fbs,31,"[0, 10, 7, 14]",0.026473552149689605,0.764329590699999,,1170.0,1203.0,1099.0,1066.0,
401013029,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,True,36725.0,4727,McLane Stadium,239,Baylor,Big 12,fbs,26,"[7, 16, 3, 0]",0.9978940496937663,2305,Kansas,Big 12,fbs,7,"[0, 0, 7, 0]",0.002105950306233728,1.42449517959999,https://www.youtube.com/watch?v=xN09HMh76Bw,1452.0,1487.0,1370.0,1335.0,
401013059,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,True,59245.0,3842,Milan Puskar Stadium,277,West Virginia,Big 12,fbs,35,"[7, 14, 14, 0]",0.9999003338405422,2306,Kansas State,Big 12,fbs,6,"[0, 0, 3, 3]",9.966615945777857e-05,1.27375211599999,https://www.youtube.com/watch?v=qaPfXXvTtfw,1612.0,1689.0,1610.0,1533.0,
401021661,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,False,21084.0,3792,Kidd Brewer Stadium,2026,App State,Sun Belt,fbs,72,"[28, 24, 14, 6]",0.9999914507300751,2241,Gardner-Webb,Big South,fcs,7,"[7, 0, 0, 0]",8.549269924884584e-06,0.0315855024000008,,,,,,
401013124,2018,4,regular,2018-09-22 19:30:00+00:00,False,True,False,False,59814.0,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,31,"[7, 17, 7, 0]",0.9987979747708796,2229,Florida International,Conference USA,fbs,17,"[0, 0, 0, 17]",0.0012020252291203848,0.555134273299999,https://www.youtube.com/watch?v=Z9J_FxU10_I,1714.0,1722.0,1470.0,1462.0,
401013127,2018,4,regular,2018-09-22 20:00:00+00:00,False,True,False,False,36632.0,1964,JMA Wireless Dome,183,Syracuse,ACC,fbs,51,"[24, 7, 10, 10]",0.9984372669189228,41,UConn,American Athletic,fbs,21,"[7, 7, 0, 7]",0.0015627330810772389,0.4234107648,https://www.youtube.com/watch?v=bdHljFMhArE,1474.0,1511.0,1098.0,1061.0,
401030235,2018,4,regular,2018-09-22 20:00:00+00:00,False,True,False,True,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,OVC,fcs,23,"[3, 7, 7, 6]",,2546,Southeast Missouri State,OVC,fcs,14,"[7, 0, 0, 7]",,,,,,,,
401030267,2018,4,regular,2018-09-22 20:00:00+00:00,False,True,False,True,,4417,Five Star Stadium at the Moye Complex,2382,Mercer,Southern,fcs,31,"[7, 10, 7, 7]",,2643,The Citadel,Southern,fcs,38,"[7, 7, 3, 21]",,,,,,,,
401012750,2018,4,regular,2018-09-22 20:00:00+00:00,False,True,False,True,33022.0,3893,Reser Stadium,204,Oregon State,Pac-12,fbs,14,"[7, 0, 0, 7]",0.004035867949070514,12,Arizona,Pac-12,fbs,35,"[7, 7, 7, 14]",0.9959641320509295,3.6175182846,https://www.youtube.com/watch?v=tYTPZb7IxRU,1182.0,1156.0,1436.0,1462.0,
401012291,2018,4,regular,2018-09-22 20:00:00+00:00,False,True,False,True,26078.0,3973,FirstBank Stadium,238,Vanderbilt,SEC,fbs,14,"[0, 14, 0, 0]",0.011151932602963712,2579,South Carolina,SEC,fbs,37,"[10, 10, 10, 7]",0.9888480673970362,3.81093849959999,,1561.0,1505.0,1597.0,1653.0,
401030011,2018,4,regular,2018-09-22 20:05:00+00:00,False,True,False,True,,3906,Roos Field,331,Eastern Washington,Big Sky,fcs,70,"[14, 21, 14, 21]",,13,Cal Poly,Big Sky,fcs,17,"[3, 7, 7, 0]",,,,,,,,
401029873,2018,4,regular,2018-09-22 20:30:00+00:00,False,True,False,False,,3881,Princeton University Stadium,163,Princeton,Ivy,fcs,51,"[14, 16, 14, 7]",,2405,Monmouth,Big South,fcs,9,"[9, 0, 0, 0]",,,,,,,,
401013075,2018,4,regular,2018-09-22 20:30:00+00:00,False,True,False,True,95124.0,3910,DKR-Texas Memorial Stadium,251,Texas,Big 12,fbs,31,"[7, 3, 14, 7]",0.939993532698864,2628,TCU,Big 12,fbs,16,"[6, 7, 3, 0]",0.06000646730113601,5.64739373169999,https://www.youtube.com/watch?v=kddMQwcHodk,1689.0,1726.0,1751.0,1714.0,
401030113,2018,4,regular,2018-09-22 21:00:00+00:00,False,True,False,False,,3967,UNI-Dome,2460,Northern Iowa,MVFC,fcs,44,"[10, 10, 21, 3]",,2261,Hampton,FCS Independents,fcs,0,"[0, 0, 0, 0]",,,,,,,,
401030324,2018,4,regular,2018-09-22 21:00:00+00:00,False,True,False,False,,3605,Alerus Center,155,North Dakota,FCS Independents,fcs,21,"[14, 7, 0, 0]",,304,Idaho State,Big Sky,fcs,25,"[6, 13, 0, 6]",,,,,,,,
401030439,2018,4,regular,2018-09-22 21:00:00+00:00,False,True,False,True,,3599,Ace W. Mumford Stadium,2010,Alabama A&M,SWAC,fcs,27,"[21, 0, 0, 6]",,2582,Southern,SWAC,fcs,29,"[6, 9, 14, 0]",,,,,,,,
401030398,2018,4,regular,2018-09-22 21:05:00+00:00,False,True,False,True,,4765,Hillsboro Stadium,2502,Portland State,Big Sky,fcs,23,"[3, 13, 7, 0]",,147,Montana State,Big Sky,fcs,43,"[6, 20, 17, 0]",,,,,,,,
401030222,2018,4,regular,2018-09-22 21:30:00+00:00,False,True,False,True,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,Southland,fcs,27,"[3, 7, 3, 14]",,2534,Sam Houston,Southland,fcs,7,"[7, 0, 0, 0]",,,,,,,,
401030563,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,True,,3979,Wagner College Stadium,2681,Wagner,NEC,fcs,14,"[0, 7, 7, 0]",,2529,Sacred Heart,NEC,fcs,41,"[7, 21, 6, 7]",,,,,,,,
401013450,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,False,14112.0,3992,Williams Stadium (VA),2335,Liberty,FBS Independents,fbs,7,"[0, 7, 0, 0]",0.0040100658729691485,249,North Texas,Conference USA,fbs,47,"[14, 7, 6, 20]",0.9959899341270309,2.3726533419,,1474.0,1354.0,1477.0,1597.0,
401030520,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,True,,3864,Oliver C. Dawson Stadium,2569,South Carolina State,MEAC,fcs,7,"[0, 0, 7, 0]",,2450,Norfolk State,MEAC,fcs,17,"[7, 7, 0, 3]",,,,,,,,
401030514,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,True,,3603,Aggie Stadium,2448,North Carolina A&T,MEAC,fcs,13,"[0, 6, 7, 0]",,2415,Morgan State,MEAC,fcs,16,"[0, 7, 3, 6]",,,,,,,,
401030507,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,True,,3650,Bragg Memorial Stadium,50,Florida A&M,MEAC,fcs,31,"[0, 3, 14, 14]",,2542,Savannah St,MEAC,fcs,13,"[7, 0, 0, 6]",,,,,,,,
401029996,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,False,,4899,Fifth Third Stadium,338,Kennesaw State,Big South,fcs,70,"[14, 21, 21, 14]",,2805,Clark Atlanta,SIAC,ii,13,"[13, 0, 0, 0]",,,,,,,,
401029970,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,False,,3629,Barker-Lane Stadium,2097,Campbell,Big South,fcs,42,"[21, 14, 7, 0]",,2551,Shaw,CIAA,ii,0,"[0, 0, 0, 0]",,,,,,,,
401029953,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,True,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,CAA,fcs,36,"[9, 7, 6, 14]",,257,Richmond,CAA,fcs,10,"[3, 0, 7, 0]",,,,,,,,
401029905,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,False,,3658,Buccaneer Field,2127,Charleston Southern,Big South,fcs,22,"[13, 6, 3, 0]",,2210,Elon,CAA,fcs,31,"[3, 7, 21, 0]",,,,,,,,
401029881,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,False,,717,Villanova Stadium,222,Villanova,CAA,fcs,49,"[28, 14, 0, 7]",,2083,Bucknell,Patriot,fcs,7,"[0, 7, 0, 0]",,,,,,,,
401016406,2018,4,regular,2018-09-22 22:00:00+00:00,False,True,False,False,53223.0,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,fbs,30,"[0, 24, 6, 0]",0.9992611724262553,2377,McNeese,Southland,fcs,3,"[3, 0, 0, 0]",0.0007388275737446603,1.2207969001,https://www.youtube.com/watch?v=93lTcdTwvNc,,,,,
401013324,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,53166.0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,17,"[10, 7, 0, 0]",0.011948295499200713,2641,Texas Tech,Big 12,fbs,41,"[7, 17, 10, 7]",0.9880517045007993,5.0046331384,https://www.youtube.com/watch?v=hQD1e8ma1ts,1889.0,1776.0,1520.0,1633.0,
401014999,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,29205.0,3604,Alamodome,2636,UTSA,Conference USA,fbs,25,"[14, 3, 0, 8]",0.15601848650156727,326,Texas State,Sun Belt,fbs,21,"[7, 0, 7, 7]",0.8439815134984328,4.5897244439,https://www.youtube.com/watch?v=BNXAyTMY8ZA,1258.0,1255.0,1061.0,1064.0,
401013126,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,32349.0,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,fbs,20,"[0, 7, 13, 0]",0.004188425729306863,152,NC State,ACC,fbs,37,"[3, 20, 14, 0]",0.9958115742706931,3.7684641234,https://www.youtube.com/watch?v=NkZ3ZhpN2ow,1482.0,1463.0,1695.0,1714.0,
401012290,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,100027.0,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,21,"[0, 3, 10, 8]",0.004373038915863029,57,Florida,SEC,fbs,47,"[14, 12, 7, 14]",0.995626961084137,1.9766089252,https://www.youtube.com/watch?v=hIE4hk6olYo,1392.0,1346.0,1600.0,1646.0,
401013066,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,87177.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,Big 12,fbs,28,"[14, 7, 0, 0, 7]",0.9530646069117866,349,Army,FBS Independents,fbs,21,"[7, 7, 7, 0, 0]",0.04693539308821337,3.01584221719999,https://www.youtube.com/watch?v=nqb8Tq3neNM,1995.0,1982.0,1549.0,1562.0,
401012286,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,60037.0,3683,Kroger Field,96,Kentucky,SEC,fbs,28,"[0, 7, 7, 14]",0.9981954541882738,344,Mississippi State,SEC,fbs,7,"[0, 7, 0, 0]",0.001804545811726177,5.8518170864,https://www.youtube.com/watch?v=D2T5QdHWjww,1510.0,1595.0,1808.0,1723.0,
401021664,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,15722.0,3817,Malone Stadium,2433,UL Monroe,Sun Belt,fbs,27,"[7, 0, 7, 13]",0.03504234021474017,2653,Troy,Sun Belt,fbs,35,"[7, 28, 0, 0]",0.9649576597852598,3.6584195216,https://www.youtube.com/watch?v=bqokC_HUlco,1230.0,1235.0,1498.0,1493.0,
401012287,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,102321.0,3958,Tiger Stadium (LA),99,LSU,SEC,fbs,38,"[7, 17, 0, 14]",0.9922875433602587,2348,Louisiana Tech,Conference USA,fbs,21,"[0, 7, 7, 7]",0.007712456639741294,2.33564987999999,https://www.youtube.com/watch?v=DoAV6IIUPdM,1778.0,1792.0,1525.0,1511.0,
401014998,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,20159.0,3815,M. M. Roberts Stadium,2572,Southern Miss,Conference USA,fbs,40,"[10, 14, 10, 6]",0.9984137367642728,242,Rice,Conference USA,fbs,22,"[8, 7, 0, 7]",0.0015862632357271922,2.16034522099999,https://www.youtube.com/watch?v=TLpbPtch7f8,1412.0,1428.0,1147.0,1131.0,
401030463,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3740,Golden Lion Stadium,2029,Arkansas-Pine Bluff,SWAC,fcs,13,"[3, 7, 0, 3]",,2504,Prairie View A&M,SWAC,fcs,62,"[35, 14, 6, 7]",,,,,,,,
401030194,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3882,Provost Umphrey Stadium,2320,Lamar,Southland,fcs,24,"[6, 11, 0, 7]",,2545,SE Louisiana,Southland,fcs,30,"[7, 3, 7, 13]",,,,,,,,
401030127,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,Southland,fcs,24,"[3, 7, 7, 7]",,2000,Abilene Christian,Southland,fcs,21,"[0, 7, 7, 7]",,,,,,,,
401021663,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,17125.0,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,28,"[7, 0, 14, 7]",0.056795713980719933,324,Coastal Carolina,Sun Belt,fbs,30,"[3, 13, 7, 7]",0.9432042860192801,6.6383952059,,1162.0,1168.0,1324.0,1318.0,
401021662,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,18537.0,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,fbs,27,"[6, 7, 6, 8]",0.9684936606134307,2439,UNLV,Mountain West,fbs,20,"[7, 0, 13, 0]",0.031506339386569326,5.3725033256,https://www.youtube.com/watch?v=ZKn_UPbmVrI,1496.0,1499.0,1378.0,1375.0,
401030568,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,,4133,Braly Municipal Stadium,2453,North Alabama,FCS Independents,fcs,37,"[3, 6, 10, 18]",,2049,Azusa Pacific,Great Northwest,ii,35,"[6, 0, 14, 15]",,,,,,,,
401030411,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,2023,Walkup Skydome,2464,Northern Arizona,Big Sky,fcs,31,"[7, 7, 10, 7]",,253,Southern Utah,Big Sky,fcs,23,"[0, 7, 16, 0]",,,,,,,,
401030251,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3720,Finley Stadium,236,Chattanooga,Southern,fcs,27,"[10, 7, 7, 3]",,2535,Samford,Southern,fcs,20,"[0, 10, 3, 7]",,,,,,,,
401030007,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,,3627,Bailey Memorial Stadium,2506,Presbyterian,Big South,fcs,41,"[7, 21, 6, 7]",,495,BLUEFIELD,,,10,"[3, 7, 0, 0]",,,,,,,,
401030020,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3602,Aggie Stadium,302,UC Davis,Big Sky,fcs,44,"[14, 13, 17, 0]",,70,Idaho,Big Sky,fcs,21,"[0, 7, 0, 14]",,,,,,,,
401029807,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,False,,4419,Bob Ford Field,399,UAlbany,CAA,fcs,35,"[7, 13, 8, 7]",,2598,St. Francis (PA),NEC,fcs,28,"[7, 7, 14, 0]",,,,,,,,
401030448,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3902,Eddie Robinson Stadium,2755,Grambling,SWAC,fcs,34,"[21, 3, 3, 7]",,2011,Alabama State,SWAC,fcs,0,"[0, 0, 0, 0]",,,,,,,,
401030456,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3896,Rice-Totten Field,2400,Mississippi Valley State,SWAC,fcs,20,"[7, 0, 7, 6]",,2016,Alcorn State,SWAC,fcs,56,"[10, 17, 14, 15]",,,,,,,,
401030243,2018,4,regular,2018-09-22 23:00:00+00:00,False,True,False,True,,3662,AmFirst Stadium,55,Jacksonville State,OVC,fcs,48,"[10, 14, 7, 17]",,2635,Tennessee Tech,OVC,fcs,20,"[3, 3, 7, 7]",,,,,,,,
401012854,2018,4,regular,2018-09-22 23:30:00+00:00,False,True,False,True,45445.0,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,Big Ten,fbs,21,"[0, 7, 0, 14]",0.004466802543305354,127,Michigan State,Big Ten,fbs,35,"[14, 7, 7, 7]",0.9955331974566947,3.0982747115,https://www.youtube.com/watch?v=xdkzDbNdUJU,1584.0,1556.0,1623.0,1651.0,
401030311,2018,4,regular,2018-09-22 23:30:00+00:00,False,True,False,True,,5400,William B. Greene Jr. Stadium,2193,East Tennessee State,Southern,fcs,29,"[3, 3, 7, 16]",,231,Furman,Southern,fcs,27,"[7, 6, 14, 0]",,,,,,,,
401013440,2018,4,regular,2018-09-22 23:30:00+00:00,False,True,False,False,19412.0,3946,Sun Bowl,2638,UTEP,Conference USA,fbs,20,"[7, 3, 7, 3]",0.7888586235256428,166,New Mexico State,FBS Independents,fbs,27,"[10, 7, 7, 3]",0.21114137647435716,7.2514082203,https://www.youtube.com/watch?v=z_LPaZIP28o,1015.0,1008.0,1089.0,1096.0,
401012285,2018,4,regular,2018-09-22 23:30:00+00:00,False,True,False,True,84188.0,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,34,"[10, 7, 7, 10]",0.9950758994802047,8,Arkansas,SEC,fbs,3,"[0, 0, 3, 0]",0.004924100519795305,0.5858673459,https://www.youtube.com/watch?v=HmZiYphSrKQ,1836.0,1866.0,1368.0,1338.0,
401019494,2018,4,regular,2018-09-23 00:00:00+00:00,False,True,False,False,27765.0,3805,Simmons Bank Liberty Stadium,235,Memphis,American Athletic,fbs,52,"[7, 14, 10, 21]",0.9825545648018662,6,South Alabama,Sun Belt,fbs,35,"[7, 14, 6, 8]",0.017445435198133796,1.34751266189999,https://www.youtube.com/watch?v=N7QSDVcE7hk,1766.0,1755.0,1200.0,1211.0,
401030417,2018,4,regular,2018-09-23 00:00:00+00:00,False,True,False,True,,3942,Stewart Stadium,2692,Weber State,Big Sky,fcs,45,"[14, 7, 14, 10]",,2458,Northern Colorado,Big Sky,fcs,28,"[7, 14, 7, 0]",,,,,,,,
401019493,2018,4,regular,2018-09-23 00:00:00+00:00,False,True,False,False,29970.0,4728,TDECU Stadium,248,Houston,American Athletic,fbs,70,"[14, 28, 7, 21]",0.9999910537184791,2640,Texas Southern,SWAC,fcs,14,"[0, 0, 7, 7]",8.946281520927357e-06,0.0140381943,https://www.youtube.com/watch?v=Zr9VOurWaD0,,,,,
401012749,2018,4,regular,2018-09-23 00:00:00+00:00,False,True,False,True,58453.0,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,31,"[7, 17, 0, 7, 0]",0.3444249095502546,24,Stanford,Pac-12,fbs,38,"[0, 7, 14, 10, 7]",0.6555750904497454,6.9266448158,https://www.youtube.com/watch?v=3f58bJ94Uy4,1643.0,1643.0,1812.0,1812.0,
401019492,2018,4,regular,2018-09-23 00:00:00+00:00,False,True,False,True,34562.0,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,20,"[6, 7, 0, 7]",0.23118173591124272,151,East Carolina,American Athletic,fbs,13,"[7, 3, 3, 0]",0.7688182640887573,5.036690824,https://www.youtube.com/watch?v=dnc85YVfzZc,1649.0,1642.0,1326.0,1333.0,
401012865,2018,4,regular,2018-09-23 00:35:00+00:00,False,True,False,True,69250.0,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,17,"[0, 7, 10, 0]",0.11253616973697483,275,Wisconsin,Big Ten,fbs,28,"[0, 7, 7, 14]",0.8874638302630251,7.0778949261,https://www.youtube.com/watch?v=NmqGygT648U,1765.0,1750.0,1864.0,1879.0,
401022522,2018,4,regular,2018-09-23 02:30:00+00:00,False,True,False,True,22720.0,3905,Maverik Stadium,328,Utah State,Mountain West,fbs,42,"[7, 14, 14, 7]",0.9956999100989126,2005,Air Force,Mountain West,fbs,32,"[0, 14, 3, 15]",0.004300089901087434,5.5963530745,https://www.youtube.com/watch?v=BXbSB_1vB-4,1580.0,1587.0,1443.0,1436.0,
401020683,2018,4,regular,2018-09-23 02:30:00+00:00,False,True,False,False,30898.0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,23,"[3, 14, 0, 3, 3]",0.7644669990482419,2199,Eastern Michigan,Mid-American,fbs,20,"[3, 7, 7, 3, 0]",0.2355330009517581,7.0928898601,https://www.youtube.com/watch?v=D3Ogtqj_jyE,1565.0,1564.0,1427.0,1428.0,
401012751,2018,4,regular,2018-09-23 02:30:00+00:00,False,True,False,True,71200.0,3765,Husky Stadium,264,Washington,Pac-12,fbs,27,"[14, 3, 3, 7]",0.9548847051764293,9,Arizona State,Pac-12,fbs,20,"[10, 0, 3, 7]",0.045115294823570684,2.9513545647,https://www.youtube.com/watch?v=TV6D6rMllOI,1842.0,1839.0,1600.0,1603.0,
401022524,2018,4,regular,2018-09-23 03:59:00+00:00,False,True,False,False,26175.0,3610,Aloha Stadium,62,Hawai'i,Mountain West,fbs,42,"[7, 14, 7, 14]",0.999487180994203,2184,Duquesne,NEC,fcs,21,"[14, 0, 0, 7]",0.0005128190057970272,0.6869265836,https://www.youtube.com/watch?v=DgYvpSQ2sAg,,,,,
401030099,2018,5,regular,2018-09-27 23:00:00+00:00,False,True,False,True,,3829,Memorial Stadium,282,Indiana State,MVFC,fcs,0,"[0, 0, 0, 0]",,2460,Northern Iowa,MVFC,fcs,33,"[3, 6, 14, 10]",,,,,,,,
401030525,2018,5,regular,2018-09-27 23:00:00+00:00,False,True,False,True,,3603,Aggie Stadium,2448,North Carolina A&T,MEAC,fcs,31,"[3, 7, 7, 14]",,2569,South Carolina State,MEAC,fcs,16,"[7, 9, 0, 0]",,,,,,,,
401083849,2018,5,regular,2018-09-27 23:00:00+00:00,False,True,False,False,,3627,Bailey Memorial Stadium,2506,Presbyterian,Big South,fcs,10,"[3, 0, 0, 7]",,2877,Lindsey Wilson College,,,0,"[0, 0, 0, 0]",,,,,,,,
401013466,2018,5,regular,2018-09-28 00:00:00+00:00,False,True,False,True,60843.0,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,47,"[14, 19, 0, 14]",0.9996104349067599,153,North Carolina,ACC,fbs,10,"[10, 0, 0, 0]",0.00038956509324006294,1.0130315328,https://www.youtube.com/watch?v=eiEeUff9Mf8,1722.0,1784.0,1382.0,1320.0,
401029838,2018,5,regular,2018-09-28 22:00:00+00:00,False,True,False,True,,3802,Lawrence A. Wien Stadium,171,Columbia,Ivy,fcs,10,"[3, 7, 0, 0]",,163,Princeton,Ivy,fcs,45,"[13, 17, 15, 0]",,,,,,,,
401029927,2018,5,regular,2018-09-28 23:00:00+00:00,False,True,False,False,,3750,Harvard Stadium,108,Harvard,Ivy,fcs,16,"[3, 0, 6, 7]",,227,Rhode Island,CAA,fcs,23,"[2, 14, 7, 0]",,,,,,,,
401019496,2018,5,regular,2018-09-29 00:00:00+00:00,False,True,False,True,16631.0,4729,Yulman Stadium,2655,Tulane,American Athletic,fbs,40,"[14, 3, 7, 16]",0.8932543612521293,235,Memphis,American Athletic,fbs,24,"[7, 0, 7, 10]",0.10674563874787069,5.8483945225,https://www.youtube.com/watch?v=y_0YutrmK94,1334.0,1413.0,1755.0,1676.0,
401012752,2018,5,regular,2018-09-29 01:00:00+00:00,False,True,False,True,46814.0,3726,Folsom Field,38,Colorado,Pac-12,fbs,38,"[7, 7, 14, 10]",0.9943221547559021,26,UCLA,Pac-12,fbs,16,"[10, 3, 3, 0]",0.005677845244097868,4.3013951807,https://www.youtube.com/watch?v=CHvVgHVvkwY,1572.0,1604.0,1371.0,1339.0,
401012881,2018,5,regular,2018-09-29 16:00:00+00:00,False,True,False,False,73752.0,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,31,"[0, 17, 14, 0]",0.9893782144613692,2117,Central Michigan,Mid-American,fbs,20,"[3, 0, 0, 17]",0.010621785538630801,3.1949065044,https://www.youtube.com/watch?v=FB3DYmuTtC0,1651.0,1646.0,1299.0,1304.0,
401013131,2018,5,regular,2018-09-29 16:00:00+00:00,False,True,False,True,80122.0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,ACC,fbs,27,"[7, 0, 6, 14]",0.9000093833310088,183,Syracuse,ACC,fbs,23,"[6, 10, 0, 7]",0.09999061666899123,8.74949007369999,https://www.youtube.com/watch?v=NOCfqUEl9Bk,1954.0,1945.0,1511.0,1520.0,
401013134,2018,5,regular,2018-09-29 16:00:00+00:00,False,True,False,False,40740.0,721,Bobby Dodd Stadium,59,Georgia Tech,ACC,fbs,63,"[14, 14, 21, 14]",0.9999422349804112,189,Bowling Green,Mid-American,fbs,17,"[3, 7, 7, 0]",5.7765019588762456e-05,0.531335673999999,https://www.youtube.com/watch?v=DlGpyXgXyMM,1504.0,1589.0,1123.0,1038.0,
401013130,2018,5,regular,2018-09-29 16:00:00+00:00,False,True,False,False,40111.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,ACC,fbs,45,"[13, 18, 7, 7]",0.9778397194924888,218,Temple,American Athletic,fbs,35,"[14, 7, 7, 7]",0.022160280507511176,6.2946471165,https://www.youtube.com/watch?v=Q--RlKmbtg8,1631.0,1644.0,1568.0,1555.0,
401013050,2018,5,regular,2018-09-29 16:00:00+00:00,False,True,False,True,18364.0,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,28,"[0, 7, 7, 14]",0.006920513091089972,197,Oklahoma State,Big 12,fbs,48,"[14, 10, 10, 14]",0.99307948690891,1.5145466877,https://www.youtube.com/watch?v=hxHyFEOfLfo,1335.0,1330.0,1776.0,1781.0,
401012824,2018,5,regular,2018-09-29 16:00:00+00:00,False,True,False,True,32056.0,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,fbs,17,"[7, 0, 0, 10]",0.027047571916142554,84,Indiana,Big Ten,fbs,24,"[7, 17, 0, 0]",0.9729524280838574,2.5959763933,https://www.youtube.com/watch?v=KcM81Hg1RK4,1071.0,1092.0,1556.0,1535.0,
401013369,2018,5,regular,2018-09-29 16:00:00+00:00,False,True,False,False,23671.0,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,13,"[7, 0, 6, 0]",0.0037164971675427362,349,Army,FBS Independents,fbs,42,"[7, 14, 7, 14]",0.9962835028324573,3.5050490921,https://www.youtube.com/watch?v=_Xj5knVyXJM,1455.0,1388.0,1562.0,1629.0,
