id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayConference,awayClassification,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes
401550336,2023,6,regular,2023-10-07 20:00:00+00:00,False,True,False,True,,6138.0,Wilson Field,2688,Washington and Lee,Old Dominion,iii,48.0,"[6, 21, 7, 14]",,,,2258,Guilford College,Old Dominion,iii,25.0,"[10, 0, 0, 15]",,,,,,
401541921,2023,6,regular,2023-10-07 20:05:00+00:00,False,True,False,True,,5783.0,McArthur Field,2848,Western Oregon,Lone Star,ii,31.0,"[14, 0, 10, 7]",,,,2703,Western New Mexico,Lone Star,ii,10.0,"[0, 0, 3, 7]",,,,,,
401541755,2023,6,regular,2023-10-07 21:00:00+00:00,False,True,False,True,,4763.0,Ranger Field,2823,Northwestern Oklahoma State,Great American,ii,0.0,"[0, 0, 0, 0]",,,,2264,Harding University,Great American,ii,62.0,"[14, 28, 7, 13]",,,,,,
401520309,2023,6,regular,2023-10-07 21:00:00+00:00,False,True,False,False,21207.0,3895.0,Rice Stadium,242,Rice,American Athletic,fbs,31.0,"[14, 0, 7, 10]",0.1523781943146398,1204.0,1189.0,41,UConn,FBS Independents,fbs,38.0,"[0, 20, 8, 10]",0.8476218056853602,1177.0,1192.0,5.2245838337,,
401540187,2023,6,regular,2023-10-07 21:00:00+00:00,False,True,False,False,,3711.0,Estes Stadium,2110,Central Arkansas,UAC,fcs,38.0,"[0, 6, 0, 32]",0.6165582744451383,,,2546,Southeast Missouri State,Big South-OVC,fcs,33.0,"[7, 10, 13, 3]",0.38344172555486167,,,6.5427770937,,
401540435,2023,6,regular,2023-10-07 21:00:00+00:00,False,True,False,True,,3734.0,Gayle and Tom Benson Stadium,2916,Incarnate Word,Southland,fcs,33.0,"[7, 17, 9, 0]",0.7879384739503116,,,2545,SE Louisiana,Southland,fcs,26.0,"[3, 3, 13, 7]",0.21206152604968842,,,6.4553539081,,
401547057,2023,6,regular,2023-10-07 22:00:00+00:00,False,True,False,True,,6217.0,W.C. Hawkins Stadium,2019,Allen,SIAC,ii,35.0,"[0, 7, 14, 14]",,,,2805,Clark Atlanta,SIAC,ii,27.0,"[0, 7, 10, 10]",,,,,,
401547064,2023,6,regular,2023-10-07 22:00:00+00:00,False,True,False,True,,5945.0,Wildcat Stadium (GA),2232,Fort Valley State,SIAC,ii,38.0,"[3, 7, 21, 7]",,,,2542,Savannah St,SIAC,ii,24.0,"[14, 3, 7, 0]",,,,,,
401540702,2023,6,regular,2023-10-07 22:00:00+00:00,False,True,False,True,,6040.0,Key Stadium,2292,Indianapolis,Great Lakes,ii,59.0,"[14, 17, 14, 14]",,,,2911,William Jewell,Great Lakes,ii,17.0,"[10, 0, 0, 7]",,,,,,
401541876,2023,6,regular,2023-10-07 22:00:00+00:00,False,True,False,True,,5888.0,University Stadium (GA),2698,West Georgia,Gulf South,ii,24.0,"[7, 3, 7, 7]",,,,2695,West Alabama,Gulf South,ii,6.0,"[0, 6, 0, 0]",,,,,,
401540447,2023,6,regular,2023-10-07 22:00:00+00:00,False,True,False,True,,844.0,Stambaugh Stadium,2754,Youngstown State,MVFC,fcs,31.0,"[7, 7, 3, 14]",0.9979490437647526,,,79,Southern Illinois,MVFC,fcs,3.0,"[0, 3, 0, 0]",0.0020509562352474253,,,3.6131583181,,
401531340,2023,6,regular,2023-10-07 22:00:00+00:00,False,True,False,True,21077.0,3715.0,FAU Stadium,2226,Florida Atlantic,American Athletic,fbs,20.0,"[14, 3, 0, 3]",0.19770419264210037,1356.0,1357.0,202,Tulsa,American Athletic,fbs,17.0,"[0, 7, 3, 7]",0.8022958073578996,1331.0,1330.0,7.4637850298,,
401544922,2023,6,regular,2023-10-07 22:00:00+00:00,False,True,False,True,,5122.0,Shuford Stadium,2107,Catawba,South Atlantic,ii,13.0,"[0, 6, 7, 0]",,,,351,Wingate,South Atlantic,ii,31.0,"[14, 10, 7, 0]",,,,,,
401545887,2023,6,regular,2023-10-07 22:05:00+00:00,False,True,False,True,,4439.0,Eiler-Martin Stadium,2188,East Stroudsburg University,Pennsylvania State Athletic,ii,38.0,"[14, 7, 10, 7]",,,,210,Millersville,Pennsylvania State Athletic,ii,17.0,"[0, 7, 3, 7]",,,,,,
401524026,2023,6,regular,2023-10-07 22:30:00+00:00,False,True,False,True,54086.0,3947.0,Mountain America Stadium,9,Arizona State,Pac-12,fbs,24.0,"[7, 10, 0, 7]",0.30835327136265317,1405.0,1393.0,38,Colorado,Pac-12,fbs,27.0,"[7, 7, 0, 13]",0.6916467286373469,1281.0,1293.0,8.042389863,,
401540722,2023,6,regular,2023-10-07 22:30:00+00:00,False,True,False,True,,6073.0,Milam Stadium,2927,Southwestern Oklahoma State,Great American,ii,7.0,"[7, 0, 0, 0]",,,,2033,Arkansas Tech,Great American,ii,9.0,"[0, 0, 0, 9]",,,,,,
401549716,2023,6,regular,2023-10-07 22:30:00+00:00,False,True,False,True,,5806.0,Whittier Field,340,Bowdoin,NESCAC,iii,10.0,"[3, 7, 0, 0]",,,,112,Tufts,NESCAC,iii,24.0,"[3, 14, 7, 0]",,,,,,
401550319,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,6116.0,Shentel Stadium,2828,Shenandoah,Old Dominion,iii,10.0,"[0, 3, 7, 0]",,,,2079,Bridgewater (VA),Old Dominion,iii,24.0,"[0, 14, 0, 10]",,,,,,
401520300,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,92746.0,3917.0,Sanford Stadium,61,Georgia,SEC,fbs,51.0,"[14, 20, 10, 7]",0.998939750695582,2037.0,2103.0,96,Kentucky,SEC,fbs,13.0,"[0, 7, 6, 0]",0.0010602493044179484,1711.0,1645.0,2.4463233867,,
401550049,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,5839.0,Langhorst Field,72,Elmhurst,CCIW,iii,6.0,"[0, 6, 0, 0]",,,,396,Wheaton,CCIW,iii,61.0,"[27, 21, 13, 0]",,,,,,
401547178,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,5996.0,Wilford Moore Stadium,241,McMurry,American Southwest,iii,16.0,"[0, 7, 6, 0, 3]",,,,2810,Hardin-Simmons,American Southwest,iii,19.0,"[6, 7, 0, 0, 6]",,,,,,
401544130,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,5814.0,Gesling Stadium,2102,Carnegie Mellon,Presidents',iii,80.0,"[20, 17, 33, 10]",,,,2644,Thiel,Presidents',iii,22.0,"[0, 15, 0, 7]",,,,,,
401541830,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,False,,5263.0,Steele Stadium,2316,Kentucky Wesleyan,Great Midwest Athletic,ii,28.0,"[7, 14, 7, 0]",,,,2646,Thomas More College,,,36.0,"[0, 16, 10, 10]",,,,,,
401541805,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,3770.0,Jack Miller Stadium,308,Ashland,Great Midwest Athletic,ii,21.0,"[7, 6, 0, 8]",,,,2682,Walsh,Great Midwest Athletic,ii,7.0,"[0, 0, 7, 0]",,,,,,
401540749,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,False,,3811.0,Lubbers Stadium,125,Grand Valley State University,GLIAC,ii,65.0,"[21, 23, 7, 14]",,,,2310,Kentucky State,SIAC,ii,7.0,"[0, 7, 0, 0]",,,,,,
401540732,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,False,,3609.0,Allgood-Bailey Stadium,2402,Missouri S&T,Great Lakes,ii,31.0,"[7, 0, 10, 14]",,,,389,Upper Iowa University,Northern Sun,ii,6.0,"[0, 6, 0, 0]",,,,,,
401540103,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,3744.0,Hancock Stadium,2287,Illinois State,MVFC,fcs,21.0,"[0, 14, 7, 0]",0.0005285918025948623,,,2571,South Dakota State,MVFC,fcs,40.0,"[20, 14, 0, 6]",0.9994714081974051,,,2.2707673546,,
401540151,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,3599.0,Ace W. Mumford Stadium,2582,Southern,SWAC,fcs,19.0,"[6, 6, 0, 7]",0.944579659630304,,,50,Florida A&M,SWAC,fcs,26.0,"[0, 16, 0, 10]",0.05542034036969601,,,7.3115312001,,
401540165,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,5238.0,Panther Stadium,2504,Prairie View A&M,SWAC,fcs,31.0,"[3, 14, 7, 7]",0.9970942368231002,,,2400,Mississippi Valley State,SWAC,fcs,12.0,"[3, 0, 3, 6]",0.0029057631768998338,,,4.0982879002,,
401540208,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,3827.0,"Memorial Stadium (Stephenville, TX)",2627,Tarleton State,UAC,fcs,26.0,"[7, 13, 0, 6]",0.5146662380234358,,,253,Southern Utah,UAC,fcs,27.0,"[0, 0, 14, 13]",0.4853337619765642,,,4.1881396068,,
401540261,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,3602.0,Aggie Stadium,302,UC Davis,Big Sky,fcs,23.0,"[7, 13, 0, 3]",0.09968104341151743,,,149,Montana,Big Sky,fcs,31.0,"[7, 14, 7, 3]",0.9003189565884826,,,6.8232450941,,
401540301,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,3829.0,Memorial Stadium,282,Indiana State,MVFC,fcs,20.0,"[3, 7, 7, 3]",0.49689556576464783,,,2460,Northern Iowa,MVFC,fcs,27.0,"[0, 14, 10, 3]",0.5031044342353521,,,5.5707332196,,
401547216,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,,980.0,Benedetti-Wehrli Stadium,3071,North Central College,CCIW,iii,69.0,"[21, 28, 13, 7]",,,,32,Carroll University (WI),CCIW,iii,24.0,"[14, 3, 0, 7]",,,,,,
401531885,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,12099.0,3817.0,Malone Stadium,2433,UL Monroe,Sun Belt,fbs,7.0,"[0, 7, 0, 0]",0.0012109033945507163,1189.0,1087.0,6,South Alabama,Sun Belt,fbs,55.0,"[14, 17, 14, 10]",0.9987890966054492,1511.0,1613.0,1.3778435882,,
401531886,2023,6,regular,2023-10-07 23:00:00+00:00,False,True,False,True,23011.0,3815.0,M. M. Roberts Stadium,2572,Southern Miss,Sun Belt,fbs,13.0,"[10, 0, 3, 0]",0.7562815009318464,1215.0,1218.0,295,Old Dominion,Sun Belt,fbs,17.0,"[0, 7, 3, 7]",0.24371849906815357,1369.0,1366.0,6.3294013886,,
401520303,2023,6,regular,2023-10-07 23:30:00+00:00,False,True,False,True,52179.0,3953.0,Huntington Bank Stadium,135,Minnesota,Big Ten,fbs,10.0,"[3, 7, 0, 0]",0.00038818725686502444,1649.0,1571.0,130,Michigan,Big Ten,fbs,52.0,"[10, 14, 21, 7]",0.9996118127431349,2004.0,2082.0,2.6349960001,,
401520308,2023,6,regular,2023-10-07 23:30:00+00:00,False,True,False,True,65748.0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,27.0,"[10, 7, 0, 10]",0.7802857939582456,1679.0,1685.0,8,Arkansas,SEC,fbs,20.0,"[7, 0, 6, 7]",0.2197142060417544,1610.0,1604.0,8.5068989251,,
401525439,2023,6,regular,2023-10-07 23:37:00+00:00,False,True,False,False,59081.0,3873.0,L&N Federal Credit Union Stadium,97,Louisville,ACC,fbs,33.0,"[7, 0, 10, 16]",0.9874305420996684,1677.0,1718.0,87,Notre Dame,FBS Independents,fbs,20.0,"[0, 7, 6, 7]",0.012569457900331593,1856.0,1815.0,6.3124246137,,
401547068,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,True,True,,3803.0,Legion Field,2657,Tuskegee,SIAC,ii,40.0,"[3, 3, 27, 7]",,,,60,Morehouse College,SIAC,ii,28.0,"[3, 3, 7, 15]",,,,,,
401550164,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,,5928.0,Macalester Stadium,2359,Macalester,Minnesota,iii,14.0,"[0, 0, 8, 6]",,,,2802,Bethel (MN),Minnesota,iii,49.0,"[14, 14, 7, 14]",,,,,,
401540274,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,,3942.0,Stewart Stadium,2692,Weber State,Big Sky,fcs,10.0,"[7, 3, 0, 0]",0.061138642476398615,,,2464,Northern Arizona,Big Sky,fcs,27.0,"[0, 20, 0, 7]",0.9388613575236013,,,4.5516507427,,
401540229,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,,1027.0,Alex G. Spanos Stadium,13,Cal Poly,Big Sky,fcs,14.0,"[0, 7, 0, 7]",0.0009956248079398958,,,70,Idaho,Big Sky,fcs,42.0,"[7, 21, 7, 7]",0.9990043751920601,,,2.6774718742,,
401540392,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,,4762.0,Memorial Stadium (Commerce TX),2837,East Texas A&M,Southland,fcs,41.0,"[0, 14, 27, 0]",0.9972811715576924,,,2377,McNeese,Southland,fcs,10.0,"[3, 0, 0, 7]",0.0027188284423076414,,,5.7896514112,,
401541901,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,,6076.0,Javelina Stadium,2658,Texas A&M-Kingsville,Lone Star,ii,28.0,"[7, 7, 7, 7]",,,,2704,West Texas A&M,Lone Star,ii,21.0,"[0, 7, 7, 7]",,,,,,
401525859,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,60535.0,3772.0,Jack Trice Stadium,66,Iowa State,Big 12,fbs,27.0,"[7, 3, 14, 3]",0.7824584824345809,1499.0,1540.0,2628,TCU,Big 12,fbs,14.0,"[0, 7, 0, 7]",0.21754151756541906,1673.0,1632.0,7.1026749604,,
401525519,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,58045.0,3948.0,Hard Rock Stadium,2390,Miami,ACC,fbs,20.0,"[0, 3, 7, 10]",0.8858016312373579,1584.0,1564.0,59,Georgia Tech,ACC,fbs,23.0,"[0, 0, 14, 9]",0.11419836876264211,1349.0,1369.0,8.0697232186,,
401532591,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,20788.0,3984.0,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,24.0,"[3, 21, 0, 0]",0.9363697287412424,1401.0,1423.0,278,Fresno State,Mountain West,fbs,19.0,"[0, 7, 3, 9]",0.06363027125875764,1777.0,1755.0,4.2532075944,,
401532590,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,22864.0,3905.0,Maverik Stadium,328,Utah State,Mountain West,fbs,44.0,"[3, 14, 14, 13]",0.9974886481962261,1376.0,1415.0,36,Colorado State,Mountain West,fbs,24.0,"[17, 0, 0, 7]",0.0025113518037739313,1299.0,1260.0,5.9302858235,,
401525858,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,44620.0,4727.0,McLane Stadium,239,Baylor,Big 12,fbs,14.0,"[0, 3, 0, 11]",0.006120189989090785,1514.0,1459.0,2641,Texas Tech,Big 12,fbs,39.0,"[7, 10, 7, 15]",0.9938798100109092,1613.0,1668.0,3.7109146884,,
401532592,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,37491.0,3653.0,Albertsons Stadium,68,Boise State,Mountain West,fbs,35.0,"[0, 14, 7, 14]",0.9904839444301113,1541.0,1541.0,23,San José State,Mountain West,fbs,27.0,"[14, 13, 0, 0]",0.00951605556988866,1348.0,1348.0,5.9833993765,,
401540984,2023,6,regular,2023-10-08 00:00:00+00:00,False,True,False,True,,6049.0,"Memorial Stadium (Wichita Falls, TX)",2395,Midwestern State,Lone Star,ii,13.0,"[3, 0, 7, 3]",,,,110243,UT Permian Basin,Lone Star,ii,21.0,"[14, 0, 0, 7]",,,,,,
401540223,2023,6,regular,2023-10-08 01:00:00+00:00,False,True,False,True,,3745.0,Greater Zion Stadium,3101,Utah Tech,UAC,fcs,37.0,"[7, 10, 0, 20]",0.6592283058431708,,,2617,Stephen F. Austin,UAC,fcs,31.0,"[0, 14, 7, 10]",0.3407716941568292,,,8.5268747435,,
401541925,2023,6,regular,2023-10-08 01:00:00+00:00,False,True,False,True,,5879.0,Tomlinson Stadium,2120,Central Washington,Lone Star,ii,38.0,"[14, 10, 7, 7]",,,,2201,Eastern New Mexico,Lone Star,ii,35.0,"[7, 14, 7, 7]",,,,,,
401544148,2023,6,regular,2023-10-08 02:00:00+00:00,False,True,False,True,,6106.0,Ted Runner Stadium,29,Redlands,So. Cal.,iii,9.0,"[0, 0, 7, 2]",,,,2923,Pomona Pitzer,So. Cal.,iii,10.0,"[3, 7, 0, 0]",,,,,,
401550331,2023,6,regular,2023-10-08 02:00:00+00:00,False,True,False,True,,5819.0,Ernie Chapman Stadium,411,Chapman,So. Cal.,iii,20.0,"[10, 10, 0, 0]",,,,17,Claremont-Mudd-Scripps College,So. Cal.,iii,7.0,"[0, 0, 7, 0]",,,,,,
401524027,2023,6,regular,2023-10-08 02:00:00+00:00,False,True,False,True,34930.0,3831.0,California Memorial Stadium,25,California,Pac-12,fbs,40.0,"[0, 17, 15, 8]",0.17273374896723873,1518.0,1514.0,204,Oregon State,Pac-12,fbs,52.0,"[7, 14, 14, 17]",0.8272662510327613,1770.0,1774.0,3.8979472717,,
401553867,2023,6,regular,2023-10-08 02:00:00+00:00,False,True,False,True,,5811.0,William Rolland Stadium,2094,California Lutheran University,So. Cal.,iii,55.0,"[14, 21, 6, 14]",,,,2318,La Verne,So. Cal.,iii,0.0,"[0, 0, 0, 0]",,,,,,
401524025,2023,6,regular,2023-10-08 02:30:00+00:00,False,True,False,True,62916.0,477.0,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,43.0,"[0, 14, 7, 7, 7, 6, 2]",0.27776680028978923,1850.0,1845.0,12,Arizona,Pac-12,fbs,41.0,"[10, 7, 3, 8, 7, 6, 0]",0.7222331997102107,1466.0,1471.0,7.7730644645,,
401520313,2023,7,regular,2023-10-10 23:00:00+00:00,False,True,False,True,9602.0,3725.0,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,Conference USA,fbs,31.0,"[10, 7, 7, 7]",0.8492098245200993,1275.0,1285.0,2348,Louisiana Tech,Conference USA,fbs,23.0,"[6, 3, 7, 7]",0.1507901754799007,1251.0,1241.0,5.7558990493,,
401520312,2023,7,regular,2023-10-10 23:30:00+00:00,False,True,False,True,21745.0,3662.0,AmFirst Stadium,55,Jacksonville State,Conference USA,fbs,13.0,"[7, 3, 3, 0]",0.027111281091959673,1524.0,1485.0,2335,Liberty,Conference USA,fbs,31.0,"[0, 10, 7, 14]",0.9728887189080403,1572.0,1611.0,5.4126583182,,
401531888,2023,7,regular,2023-10-10 23:30:00+00:00,False,True,False,True,34252.0,3792.0,Kidd Brewer Stadium,2026,App State,Sun Belt,fbs,24.0,"[0, 10, 7, 7]",0.04825505659978202,1558.0,1543.0,324,Coastal Carolina,Sun Belt,fbs,27.0,"[14, 3, 7, 3]",0.951744943400218,1396.0,1411.0,7.1580268299,,
401520314,2023,7,regular,2023-10-11 23:30:00+00:00,False,True,False,True,14872.0,218.0,FIU Stadium,2229,Florida International,Conference USA,fbs,14.0,"[0, 7, 7, 0]",0.004433962403744094,1063.0,1045.0,2638,UTEP,Conference USA,fbs,27.0,"[21, 3, 0, 3]",0.995566037596256,1178.0,1196.0,3.3984393526,,
401520315,2023,7,regular,2023-10-12 01:00:00+00:00,False,True,False,True,12812.0,3601.0,Aggie Memorial Stadium,166,New Mexico State,Conference USA,fbs,27.0,"[14, 13, 0, 0]",0.9661903010231365,1282.0,1320.0,2534,Sam Houston,Conference USA,fbs,13.0,"[0, 0, 6, 7]",0.03380969897686348,1393.0,1355.0,6.6525227952,,
401525862,2023,7,regular,2023-10-12 23:00:00+00:00,False,True,False,True,32152.0,4728.0,TDECU Stadium,248,Houston,Big 12,fbs,41.0,"[7, 7, 7, 20]",0.2065396787476438,1543.0,1543.0,277,West Virginia,Big 12,fbs,39.0,"[10, 0, 7, 22]",0.7934603212523562,1492.0,1492.0,7.7101748881,,
401540036,2023,7,regular,2023-10-12 23:00:00+00:00,False,True,False,True,,3694.0,DeGol Field,2598,St. Francis (PA),NEC,fcs,31.0,"[7, 7, 3, 14]",0.9832827588194486,,,2681,Wagner,NEC,fcs,7.0,"[0, 7, 0, 0]",0.0167172411805514,,,5.029394816,,
401550125,2023,7,regular,2023-10-12 23:00:00+00:00,False,True,False,True,,5940.0,Clean Harbors Stadium,110,Mass Maritime,MSCAC,iii,22.0,"[0, 7, 7, 8]",,,,402,Worcester St,MSCAC,iii,19.0,"[3, 9, 7, 0]",,,,,,
401547049,2023,7,regular,2023-10-12 23:30:00+00:00,False,True,False,True,,5875.0,Charlie W. Johnson Stadium,490,Benedict College,SIAC,ii,48.0,"[10, 17, 14, 7]",,,,2232,Fort Valley State,SIAC,ii,6.0,"[3, 3, 0, 0]",,,,,,
401531415,2023,7,regular,2023-10-12 23:30:00+00:00,False,True,False,True,33444.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,10.0,"[0, 10, 0, 0]",0.07257978269329964,1398.0,1357.0,2567,SMU,American Athletic,fbs,31.0,"[14, 0, 0, 17]",0.9274202173067003,1511.0,1552.0,6.5773707855,,
401531371,2023,7,regular,2023-10-13 23:00:00+00:00,False,True,False,True,35609.0,3805.0,Simmons Bank Liberty Stadium,235,Memphis,American Athletic,fbs,21.0,"[0, 14, 7, 0]",0.11386977319903477,1559.0,1545.0,2655,Tulane,American Athletic,fbs,31.0,"[7, 3, 7, 14]",0.8861302268009652,1636.0,1650.0,5.5736429991,,
401532594,2023,7,regular,2023-10-14 00:00:00+00:00,False,True,False,True,17220.0,3905.0,Maverik Stadium,328,Utah State,Mountain West,fbs,32.0,"[7, 7, 3, 15]",0.8948617827968085,1415.0,1429.0,278,Fresno State,Mountain West,fbs,37.0,"[7, 7, 14, 9]",0.1051382172031915,1755.0,1741.0,7.3461071846,,
401524029,2023,7,regular,2023-10-14 02:00:00+00:00,False,True,False,True,53154.0,3726.0,Folsom Field,38,Colorado,Pac-12,fbs,43.0,"[14, 15, 0, 7, 7, 0]",0.6494934630624939,1293.0,1285.0,24,Stanford,Pac-12,fbs,46.0,"[0, 0, 19, 17, 7, 3]",0.3505065369375061,1237.0,1245.0,7.6970198592,,
401552476,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,,3690.0,Charles L. Currier Memorial Field,2972,Plymouth State,MSCAC,iii,40.0,"[6, 13, 14, 7]",,,,114,Fitchburg State,MSCAC,iii,21.0,"[7, 0, 7, 7]",,,,,,
401525524,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,79560.0,3697.0,Doak Campbell Stadium,52,Florida State,ACC,fbs,41.0,"[7, 10, 7, 17]",0.8001059178064863,1880.0,1941.0,183,Syracuse,ACC,fbs,3.0,"[0, 3, 0, 0]",0.19989408219351368,1512.0,1451.0,3.7041141573,,
401549634,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,,5851.0,Shirk Field at Musselman Stadium,2248,Gettysburg,Centennial,iii,13.0,"[0, 6, 0, 7]",,,,2422,Muhlenberg,Centennial,iii,41.0,"[13, 21, 0, 7]",,,,,,
401520316,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,100077.0,3657.0,Bryant-Denny Stadium,333,Alabama,SEC,fbs,24.0,"[7, 14, 3, 0]",0.9433117531744127,1969.0,1966.0,8,Arkansas,SEC,fbs,21.0,"[6, 0, 7, 8]",0.05668824682558726,1604.0,1607.0,6.0834716855,,
401520327,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,28500.0,3973.0,FirstBank Stadium,238,Vanderbilt,SEC,fbs,20.0,"[7, 0, 0, 13]",0.016700726666349676,1259.0,1292.0,61,Georgia,SEC,fbs,37.0,"[7, 17, 3, 10]",0.9832992733336503,2103.0,2070.0,3.2212046423,,
401520321,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,110264.0,3558.0,Michigan Stadium,130,Michigan,Big Ten,fbs,52.0,"[0, 21, 17, 14]",0.9985415498646143,2082.0,2123.0,84,Indiana,Big Ten,fbs,7.0,"[7, 0, 0, 0]",0.0014584501353857027,1360.0,1319.0,3.9419678012,,
401520323,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,57319.0,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,7.0,"[0, 0, 0, 7]",0.0006574856462183612,1515.0,1482.0,194,Ohio State,Big Ten,fbs,41.0,"[13, 7, 14, 7]",0.9993425143537816,2040.0,2073.0,2.4243834727,,
401531890,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,25097.0,3651.0,Bridgeforth Stadium,256,James Madison,Sun Belt,fbs,41.0,"[14, 6, 21, 0]",0.9988070457704302,1598.0,1662.0,290,Georgia Southern,Sun Belt,fbs,13.0,"[0, 6, 0, 7]",0.001192954229569776,1522.0,1458.0,3.5412181941,,
401532422,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,18443.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,28.0,"[7, 7, 7, 7]",0.7578841491949256,1373.0,1381.0,2309,Kent State,Mid-American,fbs,14.0,"[0, 0, 7, 7]",0.24211585080507436,1129.0,1121.0,7.4363101715,,
401551932,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,False,,3920.0,Schmidt Stadium,398,Wilkes,Landmark Conference,iii,42.0,"[7, 20, 15, 0]",,,,122774,Keystone,Landmark Conference,iii,7.0,"[0, 7, 0, 0]",,,,,,
401541816,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,False,,3698.0,Donnell Stadium,2224,Findlay,Great Midwest Athletic,ii,38.0,"[7, 14, 7, 10]",,,,2646,Thomas More College,,,10.0,"[3, 7, 0, 0]",,,,,,
401541859,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,False,,4015.0,Barron Stadium,2560,Shorter,Gulf South,ii,19.0,"[0, 0, 10, 3, 6]",,,,2805,Clark Atlanta,SIAC,ii,13.0,"[0, 10, 0, 3, 0]",,,,,,
401552481,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,,3819.0,Bowditch Field,2967,Framingham State,MSCAC,iii,34.0,"[0, 13, 0, 21]",,,,2843,Western Connecticut St,MSCAC,iii,56.0,"[7, 14, 7, 28]",,,,,,
401531390,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,13678.0,3825.0,DATCU Stadium,249,North Texas,American Athletic,fbs,45.0,"[14, 10, 7, 14]",0.9540874848301508,1327.0,1384.0,218,Temple,American Athletic,fbs,14.0,"[7, 7, 0, 0]",0.04591251516984918,1106.0,1049.0,4.6845121737,,
401551518,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,,3709.0,Hempstead Stadium,452,Endicott College,Commonwealth Coast,iii,24.0,"[7, 3, 7, 7]",,,,2702,Western New England,Commonwealth Coast,iii,21.0,"[7, 7, 0, 7]",,,,,,
401545762,2023,7,regular,2023-10-14 16:00:00+00:00,False,True,False,True,,5121.0,University of Charleston Stadium,2128,University Of Charleston (WV),Mountain East,ii,52.0,"[14, 7, 10, 21]",,,,587,Notre Dame College,Mountain East,ii,27.0,"[7, 10, 10, 0]",,,,,,
